trade_date,open,high,low,close,volume
2025-11-19,45.69,47.1,45.47,46.44,778412
2025-11-20,45.9,47.62,45.88,46.72,910941
2025-11-21,45.87,45.87,43.96,43.97,1010062
2025-11-24,44.27,45.08,43.37,44.71,852645
2025-11-25,44.73,45.57,44.43,44.92,644508
2025-11-26,44.77,44.97,44.23,44.42,508080
2025-11-27,44.57,45.31,44.21,44.3,628490
2025-11-28,44.31,44.94,43.91,44.87,560217
2025-12-01,45.77,47.46,45.77,47.44,1685075
2025-12-02,47.37,47.37,45.91,46.27,855246
2025-12-03,46.5,48.53,46.33,47.09,1440565
2025-12-04,46.68,46.79,45.88,46.53,761373
2025-12-05,46.8,47.72,46.15,47.2,896108
2025-12-08,47.2,47.4,46.45,47.05,827958
2025-12-09,46.87,47.32,46.36,46.73,631762
2025-12-10,46.75,46.75,45.68,46.27,601901
2025-12-11,46.28,46.54,45.53,45.67,581744
2025-12-12,45.77,46.46,44.96,46.46,749527
2025-12-15,45.62,45.95,45.06,45.1,544484
2025-12-16,44.79,44.79,43.39,44.25,728286
2025-12-17,43.96,44.81,43.62,44.62,534492
2025-12-18,44.25,45.29,43.98,43.98,480702
2025-12-19,44.0,45.37,44.0,45.37,811830
2025-12-22,45.12,45.6,44.92,45.42,574735
2025-12-23,45.67,45.86,44.98,45.33,541473
2025-12-24,45.45,45.6,45.13,45.49,418321
2025-12-25,45.37,46.05,45.02,45.9,654199
2025-12-26,45.87,46.29,45.5,45.98,648555
2025-12-29,46.13,46.77,45.45,45.64,660170
2025-12-30,45.04,46.43,44.75,45.84,636419
2025-12-31,45.82,46.72,45.57,45.99,710915
2026-01-05,45.99,46.87,45.99,46.72,824059
2026-01-06,46.88,48.75,46.68,48.02,1423826
2026-01-07,49.17,51.02,48.13,50.37,2713315
2026-01-08,49.64,49.64,48.19,48.58,1609200
2026-01-09,48.37,50.04,48.2,49.28,1439996
2026-01-12,49.98,52.74,49.78,52.35,2302414
2026-01-13,52.36,52.56,50.47,50.68,1518109
2026-01-14,50.37,52.36,48.93,49.7,1779670
2026-01-15,49.69,51.35,49.63,50.3,1119145
2026-01-16,50.32,52.07,50.08,50.87,1507465
2026-01-19,50.87,52.16,50.16,50.94,1216332
2026-01-20,50.97,51.43,48.63,49.49,1205924
2026-01-21,49.03,50.67,48.89,49.82,873292
2026-01-22,49.81,50.87,49.56,49.97,935686
2026-01-23,50.38,50.74,49.57,50.33,971498
2026-01-26,50.55,51.85,50.48,51.59,1839390
2026-01-27,51.67,52.55,50.01,50.62,1471679
2026-01-28,50.37,52.87,49.57,52.76,2553971
2026-01-29,53.86,58.02,52.64,55.98,3896265
2026-01-30,53.87,54.67,50.45,51.46,2280319
2026-02-02,48.89,49.9,47.47,47.53,1578066
2026-02-03,48.68,50.69,47.67,50.68,1538191
2026-02-04,50.86,52.02,50.07,50.94,1011199
2026-02-05,50.12,50.31,47.78,48.18,988449
2026-02-06,46.87,50.65,46.56,49.98,1145299
2026-02-09,51.47,53.55,51.37,52.76,1715005
2026-02-10,52.74,53.85,52.22,53.49,1225055
2026-02-11,53.26,58.23,53.1,56.18,2232907
2026-02-12,56.18,57.87,55.75,57.27,1492159
2026-02-13,56.87,56.97,54.55,54.61,1215368
2026-02-24,55.87,56.26,54.27,54.81,1005926
2026-02-25,55.01,60.3,54.97,60.3,2791973
2026-02-26,60.23,60.23,58.7,58.97,1865042
2026-02-27,59.0,62.66,59.0,62.27,2176510
2026-03-02,63.43,63.44,59.53,61.61,2052447
2026-03-03,61.25,61.37,55.44,55.49,2201312
2026-03-04,53.66,57.8,53.53,55.87,1422530
2026-03-05,56.56,56.75,54.47,55.25,993404
2026-03-06,54.47,55.45,53.67,54.17,891206
2026-03-09,52.97,54.19,51.54,53.75,1024852
2026-03-10,54.37,55.0,53.57,53.84,878716
2026-03-11,53.25,53.66,52.07,52.25,948358
2026-03-12,52.07,52.49,50.89,51.56,836317
2026-03-13,50.99,52.02,50.45,50.69,714043
2026-03-16,50.67,51.01,48.67,49.47,900235
2026-03-17,49.76,50.26,48.79,48.87,711899
2026-03-18,49.19,49.2,47.57,48.88,829768
