trade_date,open,high,low,close,volume
2025-11-19,23.57,25.4,23.43,25.19,506722
2025-11-20,24.59,25.29,24.4,24.6,338746
2025-11-21,24.1,24.5,23.45,23.48,226250
2025-11-24,23.11,23.71,22.75,23.38,210465
2025-11-25,24.01,24.78,23.87,24.39,310056
2025-11-26,24.44,24.87,24.24,24.38,226654
2025-11-27,24.6,24.98,24.2,24.5,248719
2025-11-28,24.83,24.99,24.48,24.81,278232
2025-12-01,25.55,25.94,24.84,25.1,419445
2025-12-02,24.71,24.97,24.34,24.69,248002
2025-12-03,24.69,24.85,24.24,24.3,203376
2025-12-04,24.42,24.49,23.7,23.7,197566
2025-12-05,24.86,28.26,24.25,27.18,905688
2025-12-08,26.9,29.17,26.51,28.61,637753
2025-12-09,27.9,28.77,27.87,27.94,385339
2025-12-10,28.56,32.85,27.96,31.77,764663
2025-12-11,32.4,33.78,30.51,30.52,643593
2025-12-12,31.48,33.77,31.39,32.66,584920
2025-12-15,32.73,33.28,31.35,32.1,403880
2025-12-16,31.23,31.75,29.25,29.36,397901
2025-12-17,30.2,30.58,29.03,30.03,344953
2025-12-18,29.66,30.2,29.19,29.37,267084
2025-12-19,29.02,29.18,28.23,28.87,254137
2025-12-22,29.34,31.9,29.2,31.02,508980
2025-12-23,32.42,32.45,30.89,31.4,499448
2025-12-24,31.67,32.25,30.81,30.96,358245
2025-12-25,30.51,31.67,29.93,31.3,270107
2025-12-26,31.9,35.3,31.63,34.7,536178
2025-12-29,34.7,34.75,32.18,32.42,472682
2025-12-30,30.78,31.84,30.61,31.3,361155
2025-12-31,31.0,31.68,30.13,30.26,327491
2026-01-05,31.35,32.05,31.0,31.72,379702
2026-01-06,31.92,32.42,31.11,31.92,381954
2026-01-07,31.92,32.08,31.16,31.56,287136
2026-01-08,31.55,32.69,31.25,31.73,352783
2026-01-09,31.57,34.16,31.39,33.66,387106
2026-01-12,34.7,36.78,34.27,35.35,401624
2026-01-13,35.3,40.4,34.91,38.37,566331
2026-01-14,38.41,39.44,37.62,38.01,488664
2026-01-15,37.65,41.93,37.1,39.21,561990
2026-01-16,38.66,39.4,37.92,38.34,366798
2026-01-19,39.04,42.63,38.28,40.61,520203
2026-01-20,40.7,42.22,37.89,40.85,547817
2026-01-21,42.0,47.07,41.67,46.27,670882
2026-01-22,42.64,45.26,42.6,43.56,511387
2026-01-23,45.7,47.35,43.54,43.98,464526
2026-01-26,46.41,52.8,46.4,52.8,694018
2026-01-27,51.38,60.73,50.75,58.73,790004
2026-01-28,58.93,70.5,58.74,70.5,599686
2026-01-29,83.9,84.62,72.4,84.28,956890
2026-01-30,67.9,76.79,67.4,67.4,371247
2026-02-02,53.9,59.4,53.9,54.6,740511
2026-02-03,56.74,64.84,55.1,64.81,763966
2026-02-04,68.2,69.09,60.9,65.38,687358
2026-02-05,61.78,62.91,55.9,58.7,507220
2026-02-06,54.98,63.78,53.75,60.83,559578
2026-02-09,62.59,63.8,59.62,61.1,475172
2026-02-10,61.41,61.49,57.8,57.98,342679
2026-02-11,57.97,61.56,57.78,59.37,380155
2026-02-12,58.9,59.9,56.9,56.93,339898
2026-02-13,57.22,59.7,56.56,56.98,401006
2026-02-24,60.7,67.28,60.28,65.65,649473
2026-02-25,65.66,66.65,63.4,64.39,517574
2026-02-26,64.28,65.26,62.51,63.24,389650
2026-02-27,62.43,68.78,61.9,66.38,611509
2026-03-02,71.87,79.68,69.9,79.68,797563
2026-03-03,75.9,91.68,75.89,81.86,947457
2026-03-04,73.41,80.89,72.6,77.8,671846
2026-03-05,77.8,78.3,72.7,73.9,533319
2026-03-06,73.1,75.1,71.23,72.01,409053
2026-03-09,70.9,75.52,70.13,73.9,585612
2026-03-10,72.93,73.9,69.78,70.45,479274
2026-03-11,71.85,73.5,68.71,69.21,405637
2026-03-12,69.21,70.4,66.71,67.99,353235
2026-03-13,66.78,67.99,63.8,64.08,354038
2026-03-16,63.35,63.67,61.27,63.16,309569
2026-03-17,63.12,65.24,62.71,63.38,365096
2026-03-18,62.79,62.9,60.68,61.79,284103
2026-03-19,60.42,60.7,58.14,58.56,277055
2026-03-20,59.49,61.73,58.6,58.75,331776
2026-03-23,57.9,58.15,53.7,54.3,282414
2026-03-24,55.77,56.88,54.3,56.4,291948
2026-03-25,60.1,62.55,58.3,58.89,560699
2026-03-26,58.86,59.02,55.96,56.19,341844
2026-03-27,55.2,58.76,54.98,58.13,297861
2026-03-30,57.26,60.48,57.26,59.76,388323
2026-03-31,60.04,63.75,59.16,59.31,518420
2026-04-01,62.67,62.68,56.9,59.31,436884
2026-04-02,56.93,57.25,53.9,54.92,406302
2026-04-03,54.9,55.25,52.44,52.65,274475
2026-04-07,52.65,52.8,51.75,52.37,190475
2026-04-08,56.91,62.22,56.79,61.2,612055
2026-04-09,56.9,58.88,56.45,57.98,412148
2026-04-10,58.6,58.78,57.2,57.35,253888
2026-04-13,56.41,57.01,55.9,56.6,184708
2026-04-14,57.89,58.02,56.1,57.08,222799
2026-04-15,58.85,59.75,56.11,56.51,389748
2026-04-16,57.64,57.88,55.16,57.08,301731
2026-04-17,55.71,56.72,55.52,56.46,219167
2026-04-20,56.41,57.86,56.27,57.25,246849
2026-04-21,57.27,57.4,55.66,56.85,173447
2026-04-22,56.16,57.7,55.82,57.7,228221
2026-04-23,56.97,57.5,53.68,54.37,316550
2026-04-24,53.92,54.28,52.27,53.4,180917
2026-04-27,53.1,53.89,51.78,53.17,177252
2026-04-28,52.52,52.78,50.72,50.92,197709
2026-04-29,50.48,52.95,50.08,52.74,218457
2026-04-30,52.13,53.25,51.8,52.78,192274
2026-05-06,52.91,59.47,52.91,58.22,458573
2026-05-07,59.28,61.26,58.7,60.36,533394
2026-05-08,58.91,61.1,58.91,59.51,339670
2026-05-11,58.58,59.1,57.53,58.0,320752
2026-05-12,59.6,60.16,56.16,56.4,371773
2026-05-13,56.35,57.29,54.51,55.29,286499
2026-05-14,55.2,55.55,52.78,52.9,223179
2026-05-15,51.96,52.2,49.8,50.17,261629
2026-05-18,49.27,50.46,48.51,50.0,180889
2026-05-19,50.1,50.4,48.3,49.45,171980
2026-05-20,48.41,48.81,47.37,48.7,180400
