trade_date,open,high,low,close,volume
2025-11-19,8.28,8.66,8.26,8.57,962624
2025-11-20,8.57,8.77,8.53,8.61,849636
2025-11-21,8.57,8.65,8.31,8.33,764623
2025-11-24,8.38,8.44,8.09,8.1,848411
2025-11-25,8.15,8.45,8.13,8.42,823094
2025-11-26,8.41,8.51,8.24,8.32,519248
2025-11-27,8.31,8.55,8.2,8.45,703422
2025-11-28,8.43,8.5,8.25,8.44,613179
2025-12-01,8.43,8.44,7.86,8.01,2512537
2025-12-02,8.02,8.23,8.02,8.14,1490245
2025-12-03,8.15,8.23,8.03,8.08,754096
2025-12-04,8.1,8.16,8.04,8.12,528684
2025-12-05,8.13,8.56,8.11,8.53,1307258
2025-12-08,8.51,8.61,8.45,8.57,1050393
2025-12-09,8.52,8.56,8.3,8.33,825553
2025-12-10,8.28,8.43,8.22,8.41,571137
2025-12-11,8.41,8.47,8.24,8.28,575989
2025-12-12,8.305,8.415,8.185,8.405,698918
2025-12-15,8.335,8.745,8.325,8.645,1051363
2025-12-16,8.605,8.785,8.545,8.595,785761
2025-12-17,8.605,8.925,8.535,8.915,1407273
2025-12-18,8.855,9.095,8.755,9.035,1191141
2025-12-19,9.005,9.085,8.935,8.995,724014
2025-12-22,9.035,9.065,8.855,9.005,701935
2025-12-23,9.005,9.275,8.985,9.045,849973
2025-12-24,9.055,9.065,8.925,8.945,535159
2025-12-25,8.915,9.245,8.915,9.135,714128
2025-12-26,9.095,9.165,9.015,9.085,628849
2025-12-29,9.095,9.175,8.955,9.005,602871
2025-12-30,9.005,9.005,8.855,8.885,440837
2025-12-31,8.885,8.955,8.795,8.805,508927
2026-01-05,8.845,9.375,8.815,9.285,1238846
2026-01-06,9.285,9.775,9.275,9.655,1596512
2026-01-07,9.655,10.035,9.605,9.785,1057309
2026-01-08,9.685,9.785,9.455,9.655,1022913
2026-01-09,9.705,9.805,9.455,9.695,969840
2026-01-12,9.655,9.775,9.535,9.655,934129
2026-01-13,9.655,10.035,9.645,9.775,1053144
2026-01-14,9.745,9.765,9.425,9.455,1315410
2026-01-15,9.395,9.575,9.305,9.355,801812
2026-01-16,9.405,9.465,9.065,9.155,1054989
2026-01-19,9.065,9.165,8.995,9.165,623294
2026-01-20,9.145,9.265,9.075,9.185,767808
2026-01-21,9.145,9.225,8.995,9.025,708123
2026-01-22,9.025,9.065,8.885,8.915,631026
2026-01-23,8.945,8.965,8.775,8.805,762776
2026-01-26,8.805,9.145,8.765,8.995,1199538
2026-01-27,8.945,9.165,8.935,8.985,1082203
2026-01-28,8.975,9.055,8.875,8.935,988012
2026-01-29,8.885,9.205,8.805,9.135,1334021
2026-01-30,9.105,9.155,8.925,9.065,963683
2026-02-02,9.015,9.225,8.865,8.915,1005111
2026-02-03,8.965,8.985,8.735,8.855,887199
2026-02-04,8.815,8.985,8.805,8.945,704714
2026-02-05,8.935,9.005,8.785,8.915,570554
2026-02-06,8.855,8.925,8.805,8.865,432037
2026-02-09,8.905,9.115,8.865,9.055,871410
2026-02-10,9.045,9.055,8.975,9.025,381013
2026-02-11,9.015,9.085,8.945,8.975,395978
2026-02-12,8.975,9.035,8.815,8.825,657228
2026-02-13,8.835,8.875,8.725,8.735,623698
