trade_date,open,high,low,close,volume
2025-11-19,38.7,39.1,36.0,38.12,1516456
2025-11-20,38.19,41.93,37.65,40.7,1472068
2025-11-21,36.63,36.63,36.63,36.63,103476
2025-11-24,32.97,32.97,32.97,32.97,122699
2025-11-25,31.13,35.98,30.81,33.98,1640542
2025-11-26,34.83,35.01,33.29,33.39,1018712
2025-11-27,33.01,33.75,32.3,32.9,762006
2025-11-28,33.1,35.99,32.89,35.26,821585
2025-12-01,36.0,36.2,33.66,33.9,804100
2025-12-02,33.69,34.25,32.54,32.72,520000
2025-12-03,32.73,32.9,30.76,31.07,594082
2025-12-04,30.54,31.38,30.22,30.3,382974
2025-12-05,30.04,30.5,29.36,29.6,454279
2025-12-08,29.6,31.83,29.41,31.2,601515
2025-12-09,30.88,31.5,30.32,30.51,396352
2025-12-10,31.16,33.5,30.16,32.33,766752
2025-12-11,32.51,33.32,31.93,31.97,623550
2025-12-12,33.43,33.68,29.57,29.99,920214
2025-12-15,29.81,31.01,29.0,29.54,660034
2025-12-16,29.51,30.0,28.54,29.38,498352
2025-12-17,30.99,32.32,30.33,32.32,765214
2025-12-18,32.44,33.47,31.69,31.96,852347
2025-12-19,32.14,33.78,31.03,33.3,903379
2025-12-22,33.63,35.14,32.95,34.28,1092384
2025-12-23,33.8,36.97,33.42,35.92,1081422
2025-12-24,35.45,36.71,34.75,35.67,838850
2025-12-25,34.01,34.95,33.78,34.3,672532
2025-12-26,36.0,36.55,34.49,35.21,833286
2025-12-29,35.24,35.6,32.98,33.03,726795
2025-12-30,32.01,33.91,31.67,33.4,502118
2025-12-31,33.66,36.15,33.66,34.43,777570
2026-01-05,34.51,36.96,33.98,36.6,791655
2026-01-06,37.55,37.89,36.2,37.06,793092
2026-01-07,37.61,38.56,36.29,36.62,668877
2026-01-08,36.66,38.19,35.02,35.86,659204
2026-01-09,35.2,36.49,35.03,35.21,563255
2026-01-12,36.36,37.45,36.1,37.1,690452
2026-01-13,37.63,40.0,36.9,37.51,926205
2026-01-14,36.8,37.96,34.86,35.21,906141
2026-01-15,34.6,36.62,34.53,35.08,622986
2026-01-16,35.13,35.53,33.0,33.13,660493
2026-01-19,33.14,34.29,33.06,33.55,444529
2026-01-20,34.02,34.98,33.01,33.94,603748
2026-01-21,33.61,37.33,33.61,37.33,731883
2026-01-22,37.49,39.8,37.23,39.13,1025076
2026-01-23,39.15,41.99,38.71,41.87,826406
2026-01-26,42.16,42.8,39.0,40.1,805706
