trade_date,open,high,low,close,volume
2025-11-28,14.334,14.554,14.284,14.504,115101
2025-12-01,14.954,15.314,14.824,15.254,267060
2025-12-02,15.184,15.334,15.064,15.114,157452
2025-12-03,15.224,15.504,15.064,15.304,169379
2025-12-04,15.284,15.444,15.054,15.184,128618
2025-12-05,15.144,15.374,15.094,15.304,105318
2025-12-08,15.254,15.434,14.624,14.894,216407
2025-12-09,14.754,14.944,14.264,14.314,212087
2025-12-10,14.394,14.764,14.294,14.644,172468
2025-12-11,14.604,14.854,14.534,14.664,177697
2025-12-12,14.704,14.814,14.364,14.424,381524
2025-12-15,14.364,14.704,14.314,14.464,242658
2025-12-16,14.444,14.654,14.264,14.344,138703
2025-12-17,14.404,14.644,14.254,14.594,121625
2025-12-18,14.594,14.824,14.504,14.754,103129
2025-12-19,14.784,15.104,14.714,15.014,136300
2025-12-22,15.184,15.244,14.954,15.104,105585
2025-12-23,15.094,15.164,14.904,15.074,102885
2025-12-24,15.074,15.224,14.864,15.174,113359
2025-12-25,15.134,15.354,15.104,15.264,68692
2025-12-26,15.304,15.634,15.244,15.404,125614
2025-12-29,15.394,15.554,15.254,15.424,143216
2025-12-30,15.314,15.594,15.244,15.514,96237
2025-12-31,15.704,15.834,15.534,15.724,108038
2026-01-05,16.004,16.004,15.274,15.454,214091
2026-01-06,15.404,15.464,15.014,15.184,256247
2026-01-07,15.184,15.294,15.034,15.204,166715
2026-01-08,15.154,15.304,14.974,15.224,121104
2026-01-09,15.244,15.344,15.064,15.244,164123
2026-01-12,15.304,15.404,15.054,15.174,156525
2026-01-13,15.174,15.474,15.084,15.124,164728
2026-01-14,15.154,15.234,14.934,15.054,165153
2026-01-15,14.994,15.324,14.964,15.044,143015
2026-01-16,15.074,15.284,15.004,15.014,133750
2026-01-19,15.034,15.264,15.014,15.224,141711
2026-01-20,15.254,15.534,15.104,15.524,173440
2026-01-21,15.454,15.494,15.174,15.294,153924
2026-01-22,15.304,15.674,15.234,15.464,157009
2026-01-23,15.604,15.604,15.264,15.444,154184
2026-01-26,15.494,15.534,15.214,15.334,185428
2026-01-27,15.354,15.484,14.944,14.994,177374
2026-01-28,15.004,15.094,14.574,15.024,230154
2026-01-29,15.064,15.304,14.954,15.254,265346
2026-01-30,15.244,15.934,15.164,15.774,326751
2026-02-02,15.484,15.484,14.134,14.134,449210
2026-02-03,14.324,14.454,14.124,14.374,287045
2026-02-04,14.444,14.904,14.404,14.814,185602
2026-02-05,14.734,14.974,14.524,14.654,153586
2026-02-06,14.534,14.754,14.474,14.494,103268
2026-02-09,14.634,14.914,14.604,14.894,136078
2026-02-10,14.854,15.204,14.784,15.144,122194
2026-02-11,15.064,15.464,15.064,15.434,127638
2026-02-12,15.434,15.704,15.234,15.254,104137
2026-02-13,15.254,15.254,14.794,14.834,109896
2026-02-24,14.894,15.334,14.894,15.264,126019
2026-02-25,15.274,15.974,15.234,15.784,176597
2026-02-26,15.754,16.854,15.664,16.684,335370
2026-02-27,16.654,17.694,16.434,17.384,346530
2026-03-02,17.204,17.234,16.704,17.094,307407
2026-03-03,17.064,17.444,16.794,17.074,281533
2026-03-04,16.804,17.304,16.664,16.814,244166
2026-03-05,17.154,17.194,16.814,16.954,154795
2026-03-06,16.944,17.204,16.714,17.004,123718
2026-03-09,16.854,16.984,16.474,16.774,177692
2026-03-10,16.734,16.954,16.514,16.764,132460
2026-03-11,16.704,16.954,16.654,16.904,117519
2026-03-12,16.924,17.104,16.704,16.894,129749
2026-03-13,16.774,17.204,16.694,16.734,162160
2026-03-16,16.734,16.854,15.564,15.654,272872
2026-03-17,16.064,16.314,15.854,15.874,266828
2026-03-18,16.004,16.124,15.674,16.034,154571
2026-03-19,15.874,15.914,15.344,15.414,193527
2026-03-20,15.444,15.644,15.224,15.264,159922
2026-03-23,15.054,15.354,14.914,15.004,208447
2026-03-24,15.234,15.404,14.904,15.344,170476
2026-03-25,15.524,15.664,15.294,15.634,117065
2026-03-26,15.644,15.854,15.524,15.664,121086
2026-03-27,15.554,15.824,15.414,15.774,88634
2026-03-30,15.764,16.004,15.554,15.954,126173
2026-03-31,15.944,16.004,15.524,15.694,114002
2026-04-01,15.794,16.174,15.734,15.904,144166
2026-04-02,15.824,16.014,15.654,15.714,96820
2026-04-03,15.734,16.214,15.684,15.964,134051
2026-04-07,15.964,15.994,15.324,15.444,160840
2026-04-08,15.544,16.084,15.474,16.024,155516
2026-04-09,15.954,16.504,15.854,16.264,149312
2026-04-10,16.294,16.484,16.094,16.344,122163
2026-04-13,16.254,16.454,16.174,16.354,100417
2026-04-14,16.444,16.514,15.984,16.094,112018
2026-04-15,16.094,16.294,15.914,15.944,105298
2026-04-16,15.964,16.214,15.894,16.194,81212
2026-04-17,16.164,16.204,15.974,16.094,75896
2026-04-20,16.184,16.244,15.954,16.204,92891
2026-04-21,16.214,16.314,15.964,15.994,105234
2026-04-22,15.994,16.094,15.724,15.734,95921
2026-04-23,15.664,15.724,14.854,15.064,214251
2026-04-24,15.004,15.074,14.604,14.824,152811
2026-04-27,14.864,15.104,14.584,14.594,135006
2026-04-28,14.604,14.774,14.534,14.734,113833
2026-04-29,14.744,15.034,14.604,14.834,127227
2026-04-30,14.834,14.864,14.574,14.604,121002
2026-05-06,14.514,14.934,14.504,14.844,246968
2026-05-07,14.794,14.914,14.574,14.774,146011
2026-05-08,14.704,14.974,14.674,14.944,147862
2026-05-11,14.994,15.214,14.664,14.994,189751
2026-05-12,15.034,15.184,14.744,14.874,179530
2026-05-13,14.864,14.884,14.364,14.514,198629
2026-05-14,14.554,14.694,14.434,14.464,143101
2026-05-15,14.404,14.444,14.004,14.064,168893
2026-05-18,14.104,14.104,13.704,13.974,174913
2026-05-19,14.054,14.204,13.874,14.014,91724
2026-05-20,14.014,14.134,13.824,13.974,116658
2026-05-21,14.14,14.24,13.85,13.85,109059
2026-05-22,13.95,14.05,13.72,14.04,122350
2026-05-25,14.06,14.16,13.7,13.74,113883
2026-05-26,13.73,14.44,13.65,14.35,239432
2026-05-27,14.3,14.47,13.9,14.03,144552
2026-05-28,14.02,14.16,13.77,13.83,150234
2026-05-29,13.83,14.23,13.83,13.94,203277
2026-06-01,13.8,13.89,13.12,13.88,212696
2026-06-02,13.88,14.11,13.64,13.74,127689
2026-06-03,13.76,13.76,13.36,13.5,177878
2026-06-04,13.46,13.58,13.14,13.46,153190
2026-06-05,13.46,13.64,13.31,13.37,107128
2026-06-08,13.33,13.4,12.94,13.09,123569
2026-06-09,13.13,13.32,12.95,13.3,136833
2026-06-10,13.21,13.47,13.13,13.4,152709
2026-06-11,13.32,13.73,13.3,13.63,181724
2026-06-12,13.73,13.96,13.47,13.87,293903
2026-06-15,14.02,14.02,13.56,13.88,249641
2026-06-16,13.86,13.87,13.6,13.61,159795
2026-06-17,13.62,13.79,13.38,13.41,142250
2026-06-18,13.47,13.58,13.11,13.33,143929
2026-06-22,13.26,13.6,13.16,13.46,146376
2026-06-23,13.45,13.94,13.1,13.18,248599
2026-06-24,13.16,13.25,12.85,13.08,148206
2026-06-25,12.98,13.28,12.8,13.14,150111
