trade_date,open,high,low,close,volume
2026-03-02,6.688,6.998,6.438,6.998,10885720
2026-03-03,7.038,7.708,7.038,7.708,15024382
2026-03-04,7.988,7.998,6.928,7.288,12338146
2026-03-05,7.138,7.188,6.748,6.918,7647160
2026-03-06,6.828,6.888,6.628,6.768,5751864
2026-03-09,7.338,7.338,6.828,6.888,10779224
2026-03-10,6.388,6.508,6.358,6.448,6425513
2026-03-11,6.388,6.428,6.288,6.398,4601433
2026-03-12,6.448,6.478,6.318,6.348,4909668
2026-03-13,6.378,6.398,6.198,6.218,4759634
2026-03-16,6.238,6.298,6.198,6.218,2864215
2026-03-17,6.188,6.188,6.098,6.138,3162492
2026-03-18,6.108,6.108,5.938,6.008,3138345
2026-03-19,6.098,6.178,6.068,6.168,4115497
2026-03-20,6.068,6.068,5.938,5.968,2897698
2026-03-23,5.968,5.998,5.818,5.928,3373414
2026-03-24,5.828,5.838,5.748,5.828,2569822
2026-03-25,5.758,5.808,5.678,5.808,2533932
2026-03-26,5.778,5.828,5.738,5.768,2200198
2026-03-27,5.758,5.798,5.728,5.788,1928072
2026-03-30,5.818,5.878,5.798,5.858,2073171
2026-03-31,5.848,5.898,5.768,5.768,1735746
2026-04-01,5.768,5.818,5.738,5.778,1687393
2026-04-02,5.768,5.848,5.758,5.838,2051261
2026-04-03,5.838,5.838,5.718,5.748,1584405
2026-04-07,5.738,5.808,5.678,5.798,1583034
2026-04-08,5.688,5.788,5.648,5.778,2263629
2026-04-09,5.778,5.828,5.708,5.728,1679238
2026-04-10,5.718,5.728,5.698,5.698,1297269
2026-04-13,5.738,5.748,5.658,5.718,1741050
2026-04-14,5.688,5.698,5.648,5.668,1350357
2026-04-15,5.648,5.658,5.568,5.578,1878195
2026-04-16,5.558,5.568,5.528,5.548,1496254
2026-04-17,5.558,5.558,5.448,5.448,2154576
2026-04-20,5.458,5.478,5.418,5.418,2352067
2026-04-21,5.418,5.428,5.378,5.388,1924090
2026-04-22,5.398,5.398,5.308,5.328,2416561
2026-04-23,5.328,5.378,5.288,5.338,3524466
2026-04-24,5.318,5.328,5.238,5.278,2351043
2026-04-27,5.268,5.298,5.218,5.228,2104441
2026-04-28,5.228,5.268,5.158,5.238,3426197
2026-04-29,5.288,5.388,5.238,5.308,7735192
2026-04-30,5.288,5.318,5.258,5.278,3246549
2026-05-06,5.268,5.278,5.208,5.258,3381194
2026-05-07,5.228,5.238,5.158,5.158,3556190
2026-05-08,5.178,5.188,5.098,5.108,3440561
2026-05-11,5.118,5.118,5.068,5.098,3320028
2026-05-12,5.108,5.118,5.068,5.088,2695961
2026-05-13,5.088,5.098,5.048,5.058,2381021
2026-05-14,5.068,5.088,5.008,5.038,3340500
2026-05-15,5.018,5.058,4.978,5.018,2813431
2026-05-18,5.018,5.038,4.978,5.028,1940929
2026-05-19,5.008,5.038,4.988,5.018,1698525
2026-05-20,5.018,5.038,4.978,4.988,1795445
2026-05-21,4.968,4.988,4.908,4.918,2526287
2026-05-22,4.908,4.928,4.838,4.848,2612370
2026-05-25,4.848,4.878,4.808,4.808,2009776
2026-05-26,4.808,4.828,4.738,4.758,3243078
2026-05-27,4.748,4.748,4.618,4.718,3725643
2026-05-28,4.668,4.788,4.668,4.698,2810687
2026-05-29,4.688,4.748,4.668,4.738,3306658
2026-06-01,4.728,4.778,4.688,4.758,3492353
2026-06-02,4.768,4.838,4.688,4.708,4012504
2026-06-03,4.718,4.768,4.658,4.748,3466481
2026-06-04,4.728,4.778,4.708,4.708,2332991
2026-06-05,4.708,4.848,4.698,4.778,3796464
2026-06-08,4.768,4.828,4.728,4.788,3176164
2026-06-09,4.758,4.768,4.658,4.678,3094855
2026-06-10,4.658,4.688,4.638,4.668,1751382
2026-06-11,4.668,4.708,4.618,4.678,2065872
2026-06-12,4.658,4.838,4.648,4.828,4880591
2026-06-15,4.838,4.938,4.828,4.878,3953025
2026-06-16,4.908,4.918,4.838,4.858,2444511
2026-06-17,4.88,4.91,4.83,4.85,2196326
2026-06-18,4.85,4.85,4.71,4.71,2326923
2026-06-22,4.71,4.8,4.64,4.77,2582188
2026-06-23,4.75,4.9,4.72,4.73,2988521
2026-06-24,4.74,4.75,4.65,4.66,2480415
2026-06-25,4.66,4.66,4.53,4.55,2746874
2026-06-26,4.58,4.59,4.45,4.52,2706827
2026-06-29,4.52,4.61,4.43,4.61,2637345
2026-06-30,4.58,4.59,4.45,4.46,2603813
2026-07-01,4.46,4.57,4.43,4.54,2525594
2026-07-02,4.54,4.64,4.52,4.6,2453059
2026-07-03,4.62,4.73,4.61,4.7,2922120
2026-07-06,4.7,4.84,4.67,4.82,2906756
2026-07-07,4.82,4.82,4.69,4.8,2460314
2026-07-08,4.8,4.88,4.76,4.83,2455726
2026-07-09,4.83,4.87,4.77,4.81,2171522
2026-07-10,4.76,4.77,4.7,4.76,2289776
2026-07-13,4.81,4.89,4.78,4.88,3563080
2026-07-14,4.91,5.04,4.89,5.03,4273503
2026-07-15,4.99,5.05,4.95,5.03,2830802
2026-07-16,5.02,5.07,4.95,4.99,2226292
2026-07-17,4.99,5.07,4.97,5.03,3415982
2026-07-20,5.05,5.24,5.04,5.24,5358812
2026-07-21,5.19,5.22,5.09,5.12,4026139
2026-07-22,5.15,5.18,5.07,5.18,3118505
2026-07-23,5.18,5.23,5.16,5.19,2383461
2026-07-24,5.25,5.28,5.15,5.19,2648414
