trade_date,open,high,low,close,volume
2025-11-19,3.253,3.293,3.223,3.243,1242322
2025-11-20,3.233,3.253,3.193,3.203,1001011
2025-11-21,3.193,3.223,3.123,3.133,1331278
2025-11-24,3.153,3.203,3.113,3.163,1034872
2025-11-25,3.153,3.223,3.133,3.183,1058521
2025-11-26,3.193,3.223,3.163,3.173,898194
2025-11-27,3.173,3.173,3.093,3.103,1012059
2025-11-28,3.113,3.133,3.073,3.093,1143907
2025-12-01,3.083,3.223,3.083,3.203,1583832
2025-12-02,3.183,3.193,3.053,3.063,2104870
2025-12-03,3.063,3.083,3.053,3.063,762123
2025-12-04,3.073,3.123,3.043,3.073,777138
2025-12-05,3.063,3.073,3.023,3.073,865597
2025-12-08,3.073,3.083,3.043,3.073,857046
2025-12-09,3.063,3.073,3.013,3.023,802895
2025-12-10,3.013,3.033,2.993,3.013,580137
2025-12-11,3.023,3.023,2.973,2.983,674273
2025-12-12,2.993,3.013,2.973,3.003,643719
2025-12-15,2.993,3.043,2.983,3.013,627677
2025-12-16,3.003,3.013,2.943,2.953,854228
2025-12-17,2.943,3.013,2.923,2.993,821255
2025-12-18,2.993,3.033,2.983,3.013,618899
2025-12-19,3.003,3.043,3.003,3.023,731448
2025-12-22,3.023,3.063,3.023,3.043,678410
2025-12-23,3.053,3.053,3.013,3.023,605018
2025-12-24,3.013,3.013,2.983,3.013,718379
2025-12-25,3.013,3.023,2.993,3.013,531637
2025-12-26,3.013,3.033,3.003,3.003,591832
2025-12-29,3.013,3.043,2.993,3.023,723638
2025-12-30,3.033,3.043,2.993,3.023,774936
2025-12-31,3.023,3.033,2.983,2.993,712103
2026-01-05,3.023,3.073,3.013,3.043,1105984
2026-01-06,3.043,3.163,3.023,3.123,1914373
2026-01-07,3.113,3.153,3.063,3.063,1362925
2026-01-08,3.133,3.273,3.133,3.183,2642571
2026-01-09,3.253,3.273,3.163,3.193,1659589
2026-01-12,3.213,3.273,3.183,3.233,1727767
2026-01-13,3.243,3.263,3.203,3.233,1509776
2026-01-14,3.253,3.423,3.243,3.303,3113924
2026-01-15,3.273,3.363,3.263,3.333,1586419
2026-01-16,3.303,3.313,3.203,3.213,1806868
2026-01-19,3.213,3.323,3.203,3.303,1418408
2026-01-20,3.293,3.333,3.233,3.323,1535981
2026-01-21,3.303,3.403,3.263,3.363,1606214
2026-01-22,3.363,3.453,3.353,3.383,1467461
2026-01-23,3.363,3.413,3.343,3.393,1247735
2026-01-26,3.413,3.573,3.383,3.553,2696873
2026-01-27,3.523,3.643,3.463,3.553,2326671
2026-01-28,3.553,3.673,3.493,3.623,2521935
2026-01-29,3.633,3.753,3.623,3.663,2471347
2026-01-30,3.673,3.803,3.573,3.663,2158265
2026-02-02,3.573,3.613,3.423,3.463,2161757
2026-02-03,3.503,3.563,3.463,3.553,1684256
2026-02-04,3.553,3.693,3.543,3.663,1645716
2026-02-05,3.653,3.663,3.523,3.563,1266186
2026-02-06,3.523,3.633,3.463,3.583,1229473
2026-02-09,3.623,3.703,3.603,3.663,1535766
2026-02-10,3.643,3.723,3.563,3.673,1430596
2026-02-11,3.663,3.693,3.633,3.653,840309
2026-02-12,3.693,3.973,3.693,3.833,2575753
2026-02-13,3.803,3.813,3.503,3.513,2866203
2026-02-24,3.793,3.863,3.773,3.863,2684527
2026-02-25,3.863,4.253,3.863,4.043,7047936
2026-02-26,3.983,4.203,3.983,3.993,4330617
2026-02-27,3.963,4.193,3.963,4.083,2722573
2026-03-02,4.493,4.493,4.163,4.493,6982776
2026-03-03,4.943,4.943,4.773,4.943,3418903
2026-03-04,5.373,5.373,4.543,5.193,11660707
2026-03-05,5.193,5.293,4.753,4.913,9167755
2026-03-06,4.603,4.763,4.443,4.603,6520391
2026-03-09,4.823,4.953,4.253,4.293,7081865
2026-03-10,4.183,4.563,4.083,4.303,5306787
2026-03-11,4.213,4.353,4.113,4.313,3753761
2026-03-12,4.313,4.573,4.193,4.513,5001341
2026-03-13,4.403,4.493,4.313,4.343,3030228
2026-03-16,4.333,4.783,4.303,4.783,5530759
2026-03-17,4.773,5.113,4.673,4.903,6240803
2026-03-18,4.873,5.073,4.593,4.973,5011088
2026-03-19,4.993,5.063,4.603,4.653,4661843
2026-03-20,4.613,4.713,4.493,4.493,2870441
2026-03-23,4.503,4.663,4.293,4.363,3096373
2026-03-24,4.433,4.803,4.383,4.803,3412762
2026-03-25,4.853,4.913,4.523,4.613,5557594
2026-03-26,4.553,4.603,4.383,4.413,3115832
2026-03-27,4.423,4.533,4.363,4.423,2726190
2026-03-30,4.423,4.483,4.203,4.433,3017486
2026-03-31,4.463,4.513,4.213,4.273,2280853
2026-04-01,4.293,4.633,4.293,4.483,3473154
2026-04-02,4.373,4.933,4.373,4.773,6040987
2026-04-03,4.873,5.253,4.873,5.063,5559539
2026-04-07,5.193,5.333,5.073,5.203,3770445
2026-04-08,4.683,5.283,4.683,5.083,4771020
2026-04-09,5.163,5.203,4.803,4.953,3095603
2026-04-10,4.943,4.963,4.733,4.753,2675627
2026-04-13,4.843,4.893,4.463,4.603,3313446
2026-04-14,4.593,4.713,4.493,4.553,2805893
2026-04-15,4.513,4.613,4.453,4.493,1963137
2026-04-16,4.463,4.503,4.323,4.343,2025465
2026-04-17,4.343,4.343,4.223,4.293,1899582
2026-04-20,4.293,4.393,4.253,4.373,1842293
2026-04-21,4.353,4.563,4.333,4.513,2783782
2026-04-22,4.443,4.573,4.383,4.483,2086873
2026-04-23,4.423,4.493,4.353,4.483,1811382
2026-04-24,4.443,4.503,4.333,4.393,1312813
2026-04-27,4.433,4.463,4.283,4.303,1419559
2026-04-28,4.253,4.343,4.153,4.243,1687159
2026-04-29,4.353,4.603,4.353,4.543,2928694
2026-04-30,4.533,4.593,4.393,4.453,2131943
2026-05-06,4.553,4.673,4.323,4.653,3366070
2026-05-07,4.593,5.113,4.573,4.873,5329414
2026-05-08,4.763,5.113,4.743,4.973,4573586
2026-05-11,4.873,4.953,4.603,4.733,3751583
2026-05-12,4.703,4.803,4.583,4.633,2483212
2026-05-13,4.653,4.993,4.653,4.893,4232180
2026-05-14,4.823,5.383,4.813,5.323,5261256
2026-05-15,5.273,5.353,4.793,4.923,6202180
2026-05-18,4.803,4.873,4.693,4.713,3013590
2026-05-19,4.773,5.083,4.693,4.983,3727399
2026-05-20,4.983,5.383,4.953,5.303,4053751
2026-05-21,5.303,5.833,5.303,5.703,6124583
2026-05-22,5.843,5.973,5.573,5.773,5112396
2026-05-25,5.783,5.893,5.273,5.523,4921445
2026-05-26,5.393,5.563,5.133,5.283,4493145
2026-05-27,5.2,5.31,4.95,5.0,3376659
2026-05-28,5.0,5.15,4.81,4.88,3029729
2026-05-29,4.89,5.22,4.8,4.86,3932205
2026-06-01,4.9,5.22,4.8,4.95,4151374
2026-06-02,5.0,5.04,4.63,4.71,3565415
2026-06-03,4.6,4.63,4.4,4.47,3619803
2026-06-04,4.42,4.48,4.34,4.39,2027447
2026-06-05,4.4,4.45,4.24,4.28,2316047
2026-06-08,4.19,4.32,4.03,4.08,2115459
2026-06-09,4.12,4.16,3.96,4.12,2549333
2026-06-10,4.08,4.16,3.95,4.0,2299391
2026-06-11,4.05,4.05,3.81,3.94,1889892
2026-06-12,4.0,4.33,4.0,4.16,3493204
2026-06-15,4.58,4.58,4.58,4.58,478539
2026-06-16,4.72,4.72,4.3,4.38,5475116
2026-06-17,4.44,4.82,4.36,4.66,5144827
2026-06-18,4.65,4.7,4.39,4.51,3551893
2026-06-22,4.42,4.62,4.25,4.56,3452122
2026-06-23,4.55,4.92,4.54,4.66,3758238
2026-06-24,4.76,5.04,4.73,4.92,4523416
2026-06-25,4.76,4.84,4.54,4.55,3545940
2026-06-26,4.4,4.43,4.12,4.16,3027755
2026-06-29,4.08,4.14,3.96,3.98,2082417
2026-06-30,3.98,4.0,3.7,3.73,3082002
2026-07-01,3.7,3.87,3.59,3.75,2166562
2026-07-02,3.73,3.86,3.66,3.68,1766247
2026-07-03,3.79,3.95,3.66,3.69,2401899
2026-07-06,3.74,3.79,3.66,3.74,2043592
2026-07-07,3.71,3.72,3.43,3.45,2556793
2026-07-08,3.44,3.51,3.37,3.38,1583128
2026-07-09,3.45,3.49,3.32,3.4,1726807
2026-07-10,3.38,3.5,3.3,3.44,1861298
2026-07-13,3.47,3.5,3.36,3.4,1794450
2026-07-14,3.38,3.57,3.37,3.55,2086555
2026-07-15,3.48,3.63,3.46,3.58,1906624
2026-07-16,3.51,3.56,3.37,3.38,1910833
2026-07-17,3.38,3.41,3.25,3.28,1713379
2026-07-20,3.31,3.41,3.3,3.38,1957618
2026-07-21,3.34,3.43,3.31,3.42,1923023
2026-07-22,3.42,3.62,3.41,3.58,2713368
2026-07-23,3.59,3.65,3.47,3.64,2023874
2026-07-24,3.65,3.7,3.51,3.54,1688268
2026-07-27,3.48,3.58,3.45,3.56,1300704
2026-07-28,3.51,3.54,3.45,3.53,1129798
2026-07-29,3.51,3.64,3.5,3.6,1674642
2026-07-30,3.6,3.75,3.58,3.62,2053189
2026-07-31,3.56,3.66,3.53,3.64,1411236
2026-08-03,3.64,3.76,3.58,3.75,1555826
2026-08-04,3.76,3.8,3.67,3.7,1475398
2026-08-05,3.71,3.85,3.58,3.8,2214191
2026-08-06,3.75,3.78,3.69,3.73,1728387
2026-08-07,3.76,3.79,3.7,3.71,1448737
2026-08-10,3.68,3.75,3.66,3.71,1324837
2026-08-11,3.7,3.8,3.59,3.61,2139421
2026-08-12,3.58,3.65,3.56,3.61,1196588
2026-08-13,3.61,3.66,3.56,3.57,1161222
2026-08-14,3.6,3.6,3.54,3.56,993451
2026-08-17,3.57,3.67,3.53,3.67,1397899
2026-08-18,3.65,3.73,3.65,3.7,1079682
2026-08-19,3.74,3.81,3.65,3.77,2439518
2026-08-20,3.74,3.87,3.73,3.77,1949539
2026-08-21,3.77,4.02,3.75,3.97,2931888
2026-08-24,3.95,4.03,3.91,4.0,2494212
2026-08-25,4.0,4.07,3.94,4.04,1897835
2026-08-26,3.94,4.07,3.88,3.96,1698925
2026-08-27,3.9,3.98,3.88,3.97,1405374
2026-08-28,4.08,4.19,4.04,4.15,2419902
2026-08-31,4.13,4.27,4.11,4.23,2073813
2026-09-01,4.24,4.3,4.14,4.15,1282385
2026-09-02,4.22,4.24,4.02,4.08,1575095
2026-09-03,4.1,4.39,4.09,4.28,2514835
2026-09-04,4.4,4.57,4.35,4.48,2990256
2026-09-07,4.52,4.57,4.42,4.45,1831108
2026-09-08,4.56,4.7,4.47,4.66,2202357
2026-09-09,4.65,4.85,4.58,4.81,2639972
2026-09-10,4.88,4.97,4.73,4.83,2524829
2026-09-11,4.9,4.95,4.61,4.65,2013627
