trade_date,open,high,low,close,volume
2025-11-19,41.53,41.75,41.45,41.57,18222
2025-11-20,41.57,41.67,41.01,41.08,33612
2025-11-21,40.7,41.26,40.64,41.05,31497
2025-11-24,40.99,42.04,40.94,41.72,46702
2025-11-25,41.74,42.08,41.1,41.13,39958
2025-11-26,41.12,41.32,40.82,40.95,22595
2025-11-27,40.94,41.09,40.82,40.85,17240
2025-11-28,40.85,40.96,40.63,40.95,19227
2025-12-01,40.95,41.42,40.95,41.42,25595
2025-12-02,41.28,41.48,41.02,41.42,28552
2025-12-03,41.32,41.88,41.32,41.56,27907
2025-12-04,41.66,41.66,40.9,41.17,26478
2025-12-05,41.1,41.2,40.83,41.02,25971
2025-12-08,41.02,41.22,40.84,40.9,33259
2025-12-09,40.85,40.97,39.75,39.94,72611
2025-12-10,39.9,40.52,39.6,40.5,34162
2025-12-11,40.55,40.87,40.35,40.6,29871
2025-12-12,40.59,41.16,40.31,41.01,38465
2025-12-15,40.95,41.26,40.8,41.16,26039
2025-12-16,41.1,41.16,40.63,40.7,22611
2025-12-17,40.7,40.84,40.27,40.73,23494
2025-12-18,40.55,40.86,40.5,40.53,14506
2025-12-19,40.64,40.65,40.36,40.53,23269
2025-12-22,40.5,40.58,40.13,40.18,29714
2025-12-23,40.2,40.22,39.81,39.91,27841
2025-12-24,39.8,40.03,39.7,39.98,20131
2025-12-25,39.95,39.99,39.7,39.95,16486
2025-12-26,39.95,40.01,39.69,39.84,22200
2025-12-29,39.75,39.83,39.06,39.2,45391
2025-12-30,39.1,39.15,38.9,39.01,29148
2025-12-31,38.98,39.14,38.9,38.93,17796
2026-01-05,38.95,39.37,38.95,39.34,24550
2026-01-06,39.4,39.52,39.26,39.49,28345
2026-01-07,39.5,39.53,39.3,39.33,23705
2026-01-08,39.33,39.44,39.18,39.38,25959
2026-01-09,39.35,39.69,39.33,39.65,32550
2026-01-12,39.71,39.86,39.53,39.8,33047
2026-01-13,39.98,40.23,39.66,40.15,51203
2026-01-14,40.1,40.33,39.64,39.83,42683
2026-01-15,40.05,40.09,39.7,39.75,26551
2026-01-16,39.8,39.88,39.46,39.51,27891
2026-01-19,39.57,40.08,39.51,40.01,33711
2026-01-20,39.92,40.29,39.86,40.29,36941
2026-01-21,40.34,40.42,39.86,39.96,32351
2026-01-22,40.06,40.28,39.9,40.24,31314
2026-01-23,40.22,40.54,40.16,40.44,40603
2026-01-26,40.51,40.68,39.98,40.51,47175
2026-01-27,40.55,40.6,39.8,39.81,33702
2026-01-28,39.74,39.81,39.19,39.4,46338
2026-01-29,39.43,42.41,39.18,41.65,114448
2026-01-30,41.64,41.64,39.88,39.88,62485
2026-02-02,40.1,41.53,40.05,40.59,57712
2026-02-03,40.52,41.48,40.47,41.27,47480
2026-02-04,41.11,42.08,41.1,41.94,51462
2026-02-05,41.83,42.51,41.75,41.99,41204
2026-02-06,41.75,42.04,41.41,41.9,38531
