trade_date,open,high,low,close,volume
2025-11-19,10.206,10.366,10.186,10.336,839215
2025-11-20,10.316,10.516,10.266,10.376,987948
2025-11-21,10.386,10.416,10.166,10.176,1009312
2025-11-24,10.166,10.246,10.076,10.146,1092306
2025-11-25,10.126,10.236,10.056,10.216,1059260
2025-11-26,10.206,10.276,10.076,10.136,1155628
2025-11-27,10.126,10.286,10.056,10.266,1097821
2025-11-28,10.236,10.296,10.156,10.156,814040
2025-12-01,10.106,10.216,10.096,10.206,1527089
2025-12-02,10.176,10.406,10.166,10.386,1743530
2025-12-03,10.356,10.506,10.196,10.196,1413708
2025-12-04,10.236,10.266,10.116,10.136,1037892
2025-12-05,10.126,10.166,9.916,9.946,1529783
2025-12-08,9.946,9.976,9.866,9.906,1172147
2025-12-09,9.916,10.026,9.836,9.936,1270432
2025-12-10,9.946,10.066,9.756,9.806,1076734
2025-12-11,9.826,9.896,9.796,9.846,823486
2025-12-12,9.856,9.896,9.766,9.826,1989407
2025-12-15,9.826,9.876,9.756,9.816,1154583
2025-12-16,9.816,9.936,9.746,9.786,979265
2025-12-17,9.786,9.836,9.706,9.766,1098156
2025-12-18,9.776,10.036,9.736,10.036,1308728
2025-12-19,9.986,10.066,9.916,9.936,1442790
2025-12-22,9.966,10.006,9.816,9.846,1081089
2025-12-23,9.836,9.896,9.806,9.826,759118
2025-12-24,9.816,9.826,9.666,9.756,1272866
2025-12-25,9.756,9.866,9.726,9.756,953863
2025-12-26,9.756,9.776,9.666,9.676,955865
2025-12-29,9.666,9.766,9.596,9.756,1214585
2025-12-30,9.726,9.896,9.686,9.876,1238434
2025-12-31,9.846,9.906,9.796,9.836,817253
2026-01-05,9.916,10.056,9.836,9.896,1271788
2026-01-06,9.906,10.046,9.786,10.036,1335514
2026-01-07,10.036,10.116,9.986,10.076,1242880
2026-01-08,10.076,10.096,9.916,9.956,984150
2026-01-09,9.956,9.986,9.786,9.836,1392390
2026-01-12,9.826,9.936,9.756,9.936,1310722
2026-01-13,9.906,10.116,9.896,10.036,1504825
2026-01-14,10.097,10.107,9.887,9.887,1517078
2026-01-15,9.907,9.967,9.777,9.797,1022616
2026-01-16,9.807,9.827,9.507,9.527,2061288
2026-01-19,9.517,9.557,9.417,9.477,1221224
2026-01-20,9.477,9.627,9.437,9.577,1231374
2026-01-21,9.567,9.687,9.467,9.497,1319029
2026-01-22,9.477,9.707,9.477,9.607,1521844
2026-01-23,9.617,9.657,9.467,9.497,1517936
2026-01-26,9.487,9.657,9.447,9.597,1759187
2026-01-27,9.597,9.747,9.557,9.597,1515590
2026-01-28,9.577,9.737,9.517,9.567,1835141
2026-01-29,9.567,9.907,9.567,9.897,2151903
2026-01-30,9.887,9.997,9.857,9.897,1454230
2026-02-02,9.917,10.027,9.827,9.837,1405314
2026-02-03,9.897,9.917,9.697,9.767,1007565
2026-02-04,9.757,9.997,9.747,9.947,1121907
2026-02-05,9.957,10.237,9.947,10.197,1497935
2026-02-06,10.207,10.297,10.167,10.177,1045209
2026-02-09,10.117,10.237,10.057,10.197,824834
2026-02-10,10.197,10.307,10.197,10.247,665955
2026-02-11,10.237,10.287,10.177,10.257,682443
2026-02-12,10.257,10.297,10.167,10.197,764679
2026-02-13,10.227,10.287,10.147,10.157,700796
2026-02-24,10.197,10.247,10.087,10.087,764687
2026-02-25,10.117,10.137,9.997,10.027,853793
2026-02-26,10.017,10.227,9.987,10.217,1072052
2026-02-27,10.207,10.317,10.117,10.117,819618
2026-03-02,10.067,10.257,10.047,10.207,902838
2026-03-03,10.177,10.347,10.097,10.237,1395043
2026-03-04,10.197,10.287,10.077,10.257,1242812
2026-03-05,10.237,10.367,10.207,10.357,912660
2026-03-06,10.347,10.397,10.237,10.317,818583
2026-03-09,10.257,10.357,10.227,10.237,964997
2026-03-10,10.227,10.267,10.167,10.207,759969
2026-03-11,10.197,10.307,10.097,10.297,1002760
2026-03-12,10.307,10.467,10.277,10.427,1206505
2026-03-13,10.387,10.587,10.377,10.517,988007
2026-03-16,10.527,10.747,10.527,10.687,1206393
2026-03-17,10.657,10.767,10.647,10.677,854965
2026-03-18,10.677,10.747,10.607,10.677,872479
2026-03-19,10.667,10.767,10.627,10.637,937795
2026-03-20,10.637,10.707,10.567,10.637,746264
2026-03-23,10.547,10.557,10.147,10.167,1579490
2026-03-24,10.227,10.567,10.217,10.467,1391625
2026-03-25,10.477,10.587,10.307,10.557,1040058
2026-03-26,10.517,10.717,10.517,10.647,928988
2026-03-27,10.637,10.697,10.547,10.577,795812
2026-03-30,10.517,10.627,10.487,10.577,694072
2026-03-31,10.637,10.767,10.597,10.687,1107678
2026-04-01,10.697,10.797,10.567,10.587,887581
2026-04-02,10.607,10.697,10.587,10.647,564582
2026-04-03,10.667,10.667,10.547,10.577,501361
2026-04-07,10.577,10.607,10.487,10.557,570851
2026-04-08,10.577,10.667,10.397,10.647,934377
2026-04-09,10.627,10.697,10.547,10.577,531261
2026-04-10,10.607,10.617,10.527,10.547,544115
2026-04-13,10.537,10.587,10.487,10.577,540987
2026-04-14,10.577,10.647,10.547,10.587,509549
2026-04-15,10.567,10.727,10.557,10.717,667410
2026-04-16,10.697,10.777,10.607,10.667,703157
2026-04-17,10.667,10.697,10.577,10.597,551869
2026-04-20,10.587,10.797,10.577,10.787,1090827
2026-04-21,10.807,11.017,10.797,10.947,969938
2026-04-22,10.967,10.997,10.857,10.887,589692
2026-04-23,10.887,11.067,10.847,10.967,805446
2026-04-24,11.007,11.107,10.917,11.057,866589
2026-04-27,11.047,11.197,10.987,11.007,658640
2026-04-28,10.997,11.157,10.957,11.127,715642
2026-04-29,11.177,11.207,10.977,11.167,984869
2026-04-30,11.117,11.187,11.057,11.067,620734
2026-05-06,11.057,11.067,10.827,11.017,1292159
2026-05-07,11.017,11.107,10.947,10.977,696050
2026-05-08,11.017,11.097,10.947,11.057,734070
2026-05-11,11.027,11.147,10.957,11.127,762399
2026-05-12,11.097,11.227,11.037,11.067,681461
2026-05-13,11.047,11.107,10.927,10.997,721630
2026-05-14,10.987,11.147,10.957,10.967,829372
2026-05-15,10.967,11.077,10.867,10.947,806544
2026-05-18,10.907,10.957,10.747,10.807,734053
2026-05-19,10.807,11.047,10.807,10.987,898330
2026-05-20,11.017,11.057,10.917,10.937,651260
2026-05-21,10.937,11.137,10.877,11.057,1102004
2026-05-22,11.027,11.037,10.847,10.897,1053473
2026-05-25,10.867,10.977,10.827,10.917,782866
2026-05-26,10.917,11.007,10.787,10.817,931027
2026-05-27,10.827,10.967,10.717,10.917,933947
2026-05-28,10.897,11.077,10.857,10.917,990338
2026-05-29,10.877,11.147,10.867,11.057,1243961
2026-06-01,11.027,11.187,10.937,11.157,1174304
2026-06-02,11.147,11.317,11.117,11.267,1035841
2026-06-03,11.227,11.237,11.047,11.087,828925
2026-06-04,11.097,11.187,10.947,11.007,789360
2026-06-05,11.037,11.237,11.017,11.147,856667
2026-06-08,11.137,11.327,11.087,11.207,1091334
2026-06-09,11.167,11.497,11.167,11.427,1339815
2026-06-10,11.427,11.587,11.407,11.497,1236056
2026-06-11,11.507,11.587,11.437,11.547,986694
2026-06-12,11.467,11.707,11.407,11.657,1028863
2026-06-15,11.637,11.787,11.507,11.577,1229624
2026-06-16,11.557,11.597,11.267,11.317,1059677
2026-06-17,11.367,11.407,11.137,11.297,940259
2026-06-18,11.297,11.357,10.977,10.987,1115716
2026-06-22,10.947,11.067,10.747,10.967,1103169
2026-06-23,10.977,11.237,10.947,11.127,1075890
2026-06-24,11.097,11.217,10.927,10.957,1034394
2026-06-25,10.917,11.177,10.867,10.907,1086730
