trade_date,open,high,low,close,volume
2025-11-19,10.633,10.963,10.633,10.833,3528757
2025-11-20,10.953,11.153,10.843,10.893,2930027
2025-11-21,10.573,10.763,10.353,10.373,3707277
2025-11-24,10.433,10.503,10.043,10.343,3337198
2025-11-25,10.523,10.553,10.273,10.403,2552558
2025-11-26,10.393,10.483,10.183,10.243,2135048
2025-11-27,10.463,10.613,10.273,10.293,2447995
2025-11-28,10.243,10.493,10.163,10.363,1733934
2025-12-01,10.633,10.773,10.423,10.543,3570661
2025-12-02,10.463,10.493,10.293,10.433,1633136
2025-12-03,10.403,11.123,10.403,10.883,4020317
2025-12-04,11.123,11.153,10.693,10.743,3168200
2025-12-05,10.773,11.343,10.773,11.253,3853044
2025-12-08,11.183,11.193,10.873,11.123,3472880
2025-12-09,10.993,11.003,10.333,10.443,4067312
2025-12-10,10.433,10.583,10.323,10.573,2055575
2025-12-11,10.653,10.733,10.313,10.323,2387150
2025-12-12,10.533,10.643,10.453,10.603,3160421
2025-12-15,10.383,10.653,10.323,10.393,2046740
2025-12-16,10.293,10.353,9.943,10.133,2025409
2025-12-17,10.233,10.513,10.173,10.443,1805822
2025-12-18,10.443,10.623,10.363,10.383,1448785
2025-12-19,10.433,10.783,10.283,10.703,2285005
2025-12-22,10.903,10.953,10.713,10.823,2035056
2025-12-23,10.743,11.103,10.703,10.823,2263246
2025-12-24,10.853,10.943,10.653,10.923,2162178
2025-12-25,10.823,10.833,10.673,10.813,1617782
2025-12-26,10.843,11.793,10.823,11.693,4736291
2025-12-29,11.723,11.793,11.263,11.303,4258708
2025-12-30,10.983,11.973,10.973,11.843,4097544
2025-12-31,11.843,12.233,11.813,12.073,3980494
2026-01-05,12.573,13.153,12.463,12.873,4586733
2026-01-06,13.133,14.033,13.133,13.823,5649240
2026-01-07,13.813,14.093,13.473,13.903,4796272
2026-01-08,13.553,13.903,13.333,13.503,3769082
2026-01-09,13.343,14.153,13.343,13.903,3928651
2026-01-12,14.193,14.293,13.473,13.703,4743277
2026-01-13,13.653,14.223,13.543,13.823,3808488
2026-01-14,13.953,14.283,13.413,13.483,5399749
2026-01-15,13.333,14.033,13.173,13.593,4213526
2026-01-16,13.603,13.943,12.953,13.113,5270087
2026-01-19,13.103,13.263,12.683,13.183,3612768
2026-01-20,13.253,13.473,12.783,13.143,3470861
2026-01-21,13.053,13.313,12.873,13.253,2678653
2026-01-22,13.253,13.353,13.063,13.133,2747074
2026-01-23,13.243,13.373,12.933,13.083,4759178
2026-01-26,13.313,13.713,13.183,13.253,6752221
2026-01-27,13.193,13.553,12.963,13.123,5105606
2026-01-28,13.303,14.453,12.983,14.453,8297958
2026-01-29,14.863,15.703,14.093,15.553,10676862
2026-01-30,14.553,14.863,13.983,13.983,7767545
2026-02-02,12.863,13.453,12.573,12.573,7878141
2026-02-03,12.953,13.043,12.523,12.993,4750325
2026-02-04,13.223,13.393,13.073,13.293,3370117
2026-02-05,12.983,13.113,12.213,12.493,3831791
2026-02-06,12.033,12.933,12.033,12.743,2963070
2026-02-09,12.973,13.053,12.733,12.903,2061400
2026-02-10,12.973,13.113,12.863,13.003,1982493
2026-02-11,12.913,13.303,12.903,13.173,2126246
2026-02-12,13.113,13.293,13.053,13.063,1878570
2026-02-13,12.823,12.943,12.513,12.543,2591904
2026-02-24,12.863,12.973,12.723,12.813,1984104
2026-02-25,12.923,13.643,12.863,13.383,3241283
2026-02-26,13.603,13.633,13.193,13.313,2355036
2026-02-27,13.203,13.773,13.173,13.573,2738424
2026-03-02,13.733,14.163,13.323,14.123,4768404
2026-03-03,14.143,14.403,13.653,13.823,4510236
2026-03-04,14.023,14.703,13.963,14.303,4776296
2026-03-05,14.703,15.053,14.293,14.643,5395587
2026-03-06,14.243,14.243,13.563,13.823,3754459
2026-03-09,14.153,14.293,13.733,13.873,3684252
2026-03-10,13.423,13.673,13.363,13.553,2689839
2026-03-11,13.613,13.913,13.533,13.813,2763232
2026-03-12,14.053,14.753,13.883,14.613,5114175
2026-03-13,14.553,14.853,13.823,13.933,3956295
2026-03-16,14.033,14.103,12.913,13.393,4723965
2026-03-17,13.443,13.773,12.853,12.873,3211802
2026-03-18,12.803,12.803,12.303,12.493,3181517
2026-03-19,12.143,12.343,11.583,11.683,3795171
2026-03-20,11.523,11.843,11.353,11.383,2947757
2026-03-23,10.873,11.323,10.743,10.903,3390903
2026-03-24,11.153,11.193,10.753,11.153,2699554
2026-03-25,11.403,11.573,11.263,11.363,2670577
2026-03-26,11.303,11.433,11.063,11.163,1958674
2026-03-27,10.963,11.363,10.913,11.293,1900060
2026-03-30,11.853,12.073,11.523,11.823,6400716
2026-03-31,11.833,11.853,11.193,11.253,4090601
2026-04-01,11.483,11.533,11.283,11.413,3014888
2026-04-02,11.603,11.803,11.463,11.533,3440826
2026-04-03,11.453,11.493,11.033,11.063,2294923
2026-04-07,11.153,11.283,10.913,11.243,2319082
2026-04-08,11.613,12.173,11.603,12.083,4695684
2026-04-09,12.003,12.653,11.883,12.623,4172123
2026-04-10,12.543,12.573,12.153,12.203,3282718
2026-04-13,12.063,12.133,11.813,12.013,2447373
2026-04-14,12.353,12.493,12.173,12.313,2611375
2026-04-15,12.383,12.613,12.093,12.153,2169320
2026-04-16,12.393,12.653,12.393,12.653,3043629
2026-04-17,12.553,12.653,12.403,12.543,1941854
2026-04-20,12.443,12.453,12.083,12.163,2863350
2026-04-21,12.093,12.093,11.853,12.003,1831098
2026-04-22,11.863,11.993,11.783,11.933,1997331
2026-04-23,12.023,12.053,11.613,11.753,2308663
2026-04-24,11.723,11.963,11.703,11.923,2061886
2026-04-27,11.923,11.933,11.703,11.833,2008415
2026-04-28,11.703,11.743,11.453,11.513,2075226
2026-04-29,11.433,11.773,11.373,11.763,2021628
2026-04-30,11.633,11.643,11.403,11.503,2040033
2026-05-06,11.623,12.003,11.513,11.993,3377754
2026-05-07,11.983,12.083,11.613,11.793,2468830
2026-05-08,11.673,11.803,11.493,11.753,1935965
2026-05-11,11.753,11.913,11.523,11.633,2604400
2026-05-12,11.753,11.793,11.513,11.533,1819577
2026-05-13,11.503,11.753,11.503,11.723,2182643
2026-05-14,11.733,12.043,11.463,11.463,2585371
2026-05-15,11.353,11.373,10.693,10.783,3357987
2026-05-18,10.453,10.513,10.293,10.373,2364548
2026-05-19,10.433,10.553,10.193,10.553,2050967
2026-05-20,10.583,10.933,10.533,10.853,2451382
2026-05-21,11.063,11.203,10.673,10.693,2752390
2026-05-22,10.843,11.103,10.663,11.003,2034124
2026-05-25,11.103,11.273,10.773,10.843,1914755
2026-05-26,11.053,11.943,11.053,11.943,5455847
2026-05-27,11.993,12.323,11.633,11.693,5206748
2026-05-28,11.593,11.653,11.043,11.153,3366145
2026-05-29,11.333,11.773,11.083,11.273,3854281
2026-06-01,11.493,11.493,11.103,11.143,2515301
2026-06-02,11.283,11.733,11.223,11.663,3819184
2026-06-03,11.543,11.983,11.393,11.863,3405185
2026-06-04,11.553,11.583,10.683,10.753,5395156
2026-06-05,10.553,10.933,10.363,10.533,2686671
2026-06-08,9.993,10.163,9.753,9.873,2865482
2026-06-09,9.913,10.033,9.643,10.003,2115908
2026-06-10,9.753,10.043,9.673,9.953,1980740
2026-06-11,9.853,10.253,9.803,10.183,2101339
2026-06-12,10.323,10.893,10.203,10.653,3859744
2026-06-15,10.833,10.923,10.263,10.523,4059381
2026-06-16,10.233,10.243,9.863,9.923,4122704
2026-06-17,9.903,9.963,9.733,9.823,2360020
2026-06-18,9.723,9.843,9.163,9.233,4313581
2026-06-22,9.213,9.743,9.183,9.713,4046685
2026-06-23,9.623,9.643,8.933,8.943,3901834
2026-06-24,8.853,9.003,8.773,8.943,2430553
2026-06-25,8.733,8.773,8.563,8.653,3329091
2026-06-26,8.723,8.723,8.183,8.253,2899069
2026-06-29,8.253,8.453,8.113,8.393,2458353
2026-06-30,8.153,8.233,7.963,8.073,2948305
2026-07-01,7.983,8.203,7.853,8.053,2739221
2026-07-02,8.053,8.223,7.933,8.023,2825378
2026-07-03,8.183,8.393,8.133,8.183,3211893
2026-07-06,8.263,8.553,8.263,8.333,3131334
2026-07-07,8.253,8.333,8.073,8.113,1941678
2026-07-08,8.153,8.193,8.003,8.033,1531995
2026-07-09,8.013,8.043,7.663,7.953,2579429
2026-07-10,8.033,8.403,7.963,8.203,2944248
2026-07-13,8.053,8.153,7.923,7.963,2011945
2026-07-14,8.143,8.773,7.983,8.713,5561334
2026-07-15,8.543,8.973,8.523,8.833,4794453
2026-07-16,8.653,8.843,8.453,8.533,2826220
2026-07-17,8.473,8.553,8.183,8.293,2540894
2026-07-20,8.463,9.113,8.383,9.023,5015501
2026-07-21,9.023,9.153,8.783,9.013,4035872
2026-07-22,8.943,9.413,8.943,9.283,3579788
2026-07-23,9.263,9.823,9.073,9.633,4362154
2026-07-24,9.443,9.633,9.153,9.293,3133130
2026-07-27,9.283,9.283,9.083,9.233,2080392
2026-07-28,9.073,9.273,8.953,9.213,2471454
2026-07-29,9.343,9.433,9.233,9.373,2244032
2026-07-30,9.403,9.723,9.363,9.403,2522519
2026-07-31,9.363,9.563,9.333,9.423,2329965
2026-08-03,9.353,9.453,9.213,9.333,1791369
2026-08-04,9.413,9.503,9.353,9.433,1632386
2026-08-05,9.373,9.653,9.353,9.623,2417963
2026-08-06,9.713,9.753,9.323,9.463,2682148
2026-08-07,9.443,9.723,9.433,9.703,2283168
2026-08-10,9.853,9.963,9.723,9.903,2278830
2026-08-11,10.003,10.253,9.623,9.673,3284160
2026-08-12,9.823,10.103,9.753,9.793,2942430
2026-08-13,9.613,9.623,9.213,9.233,3265295
2026-08-14,9.11,9.29,9.09,9.26,1281113
2026-08-17,9.35,9.56,9.25,9.54,1731125
2026-08-18,9.44,9.56,9.37,9.45,1402858
2026-08-19,9.27,9.41,9.22,9.35,1314933
2026-08-20,9.42,9.67,9.12,9.17,1998268
2026-08-21,9.12,9.42,9.11,9.42,1771316
2026-08-24,9.5,9.55,9.36,9.5,1581065
2026-08-25,9.42,9.48,9.22,9.37,1352368
2026-08-26,9.38,9.68,9.33,9.59,2144756
2026-08-27,9.55,9.65,9.51,9.65,1521286
2026-08-28,9.8,9.88,9.65,9.82,1893931
2026-08-31,9.68,9.78,9.49,9.77,1503698
2026-09-01,9.8,9.91,9.75,9.79,1691721
2026-09-02,9.74,9.75,9.45,9.6,1381563
2026-09-03,9.7,9.94,9.7,9.81,2062216
2026-09-04,9.89,9.9,9.64,9.67,1519931
2026-09-07,9.63,9.64,9.48,9.54,1245161
2026-09-08,9.6,9.79,9.58,9.74,1496035
2026-09-09,9.78,10.05,9.73,10.03,2525355
2026-09-10,10.0,10.09,9.88,9.92,1446988
2026-09-11,9.6,9.6,9.3,9.44,2699381
