trade_date,open,high,low,close,volume
2025-11-19,2.6,2.62,2.54,2.54,314390
2025-11-20,2.54,2.56,2.51,2.52,309881
2025-11-21,2.52,2.52,2.45,2.45,452554
2025-11-24,2.46,2.48,2.44,2.46,268311
2025-11-25,2.47,2.49,2.45,2.47,263494
2025-11-26,2.47,2.54,2.47,2.5,288175
2025-11-27,2.51,2.51,2.48,2.49,222193
2025-11-28,2.49,2.52,2.46,2.52,244546
2025-12-01,2.55,2.62,2.54,2.58,355320
2025-12-02,2.58,2.59,2.54,2.57,256409
2025-12-03,2.57,2.6,2.55,2.56,296602
2025-12-04,2.56,2.58,2.51,2.51,263919
2025-12-05,2.52,2.54,2.48,2.52,214076
2025-12-08,2.52,2.56,2.5,2.55,270366
2025-12-09,2.55,2.56,2.47,2.49,359664
2025-12-10,2.48,2.5,2.45,2.47,235342
2025-12-11,2.48,2.49,2.42,2.42,253141
2025-12-12,2.42,2.49,2.42,2.48,456402
2025-12-15,2.48,2.5,2.45,2.48,253064
2025-12-16,2.47,2.48,2.4,2.41,318479
2025-12-17,2.41,2.42,2.35,2.39,255203
2025-12-18,2.38,2.41,2.37,2.4,173134
2025-12-19,2.39,2.45,2.39,2.45,237105
2025-12-22,2.45,2.48,2.44,2.45,215315
2025-12-23,2.45,2.47,2.42,2.47,269939
2025-12-24,2.46,2.53,2.44,2.48,264554
2025-12-25,2.47,2.5,2.46,2.49,147334
2025-12-26,2.49,2.49,2.46,2.47,159551
2025-12-29,2.46,2.47,2.42,2.42,195595
2025-12-30,2.41,2.43,2.38,2.4,230122
2025-12-31,2.4,2.41,2.38,2.39,169636
2026-01-05,2.39,2.4,2.37,2.39,248730
2026-01-06,2.39,2.44,2.38,2.43,275494
2026-01-07,2.43,2.47,2.41,2.46,378638
2026-01-08,2.45,2.48,2.43,2.45,223783
2026-01-09,2.45,2.5,2.45,2.49,411028
2026-01-12,2.5,2.51,2.48,2.51,377280
2026-01-13,2.5,2.51,2.47,2.48,382472
2026-01-14,2.48,2.51,2.45,2.47,392292
2026-01-15,2.47,2.47,2.41,2.44,257150
2026-01-16,2.44,2.49,2.42,2.43,357998
2026-01-19,2.43,2.51,2.42,2.5,441011
2026-01-20,2.5,2.54,2.5,2.53,419117
2026-01-21,2.53,2.54,2.48,2.5,337194
2026-01-22,2.51,2.55,2.5,2.53,308262
2026-01-23,2.54,2.57,2.53,2.57,320962
2026-01-26,2.57,2.59,2.53,2.55,365534
2026-01-27,2.55,2.56,2.46,2.51,320401
2026-01-28,2.5,2.56,2.48,2.54,368732
2026-01-29,2.54,2.57,2.53,2.55,308376
2026-01-30,2.54,2.6,2.51,2.55,421128
2026-02-02,2.54,2.62,2.52,2.52,470775
2026-02-03,2.53,2.57,2.51,2.53,270046
2026-02-04,2.53,2.62,2.52,2.61,603267
2026-02-05,2.59,2.61,2.53,2.55,445589
2026-02-06,2.54,2.59,2.52,2.57,370223
2026-02-09,2.59,2.61,2.56,2.59,306013
2026-02-10,2.58,2.59,2.55,2.55,253108
2026-02-11,2.54,2.57,2.54,2.57,239529
2026-02-12,2.57,2.61,2.54,2.57,450821
2026-02-13,2.56,2.57,2.48,2.48,513363
2026-02-24,2.5,2.64,2.49,2.63,808352
2026-02-25,2.64,2.69,2.62,2.64,555817
2026-02-26,2.64,2.7,2.62,2.66,525308
2026-02-27,2.67,2.75,2.66,2.72,616354
2026-03-02,2.68,2.75,2.66,2.71,613601
2026-03-03,2.7,2.78,2.67,2.72,876767
2026-03-04,2.69,2.75,2.64,2.72,637977
2026-03-05,2.74,2.77,2.71,2.76,750991
2026-03-06,2.75,2.84,2.72,2.82,804248
2026-03-09,2.8,3.1,2.8,2.92,1654672
2026-03-10,2.93,3.21,2.92,3.21,1618917
2026-03-11,3.24,3.53,3.05,3.53,3955591
2026-03-12,3.63,3.88,3.63,3.88,1818778
2026-03-13,4.2,4.27,3.7,4.27,3716186
