trade_date,open,high,low,close,volume
2025-11-19,4.91,5.04,4.88,5.01,1277908
2025-11-20,4.99,5.08,4.92,4.93,878675
2025-11-21,4.85,4.85,4.59,4.6,1376978
2025-11-24,4.62,4.68,4.56,4.61,779501
2025-11-25,4.73,4.8,4.67,4.76,983303
2025-11-26,4.73,4.82,4.71,4.75,733043
2025-11-27,4.85,4.88,4.71,4.74,912475
2025-11-28,4.79,4.92,4.72,4.92,1364892
2025-12-01,5.29,5.41,5.21,5.27,3199396
2025-12-02,5.17,5.3,5.1,5.15,2250951
2025-12-03,5.21,5.31,5.14,5.15,2390270
2025-12-04,5.25,5.29,4.97,5.0,1759468
2025-12-05,4.92,5.18,4.9,5.16,1681409
2025-12-08,5.16,5.18,5.03,5.18,1426825
2025-12-09,5.11,5.11,4.96,4.97,1289936
2025-12-10,5.17,5.27,5.08,5.19,2204696
2025-12-11,5.27,5.31,5.05,5.06,1783089
2025-12-12,5.15,5.19,5.09,5.12,1184420
2025-12-15,5.0,5.1,4.95,5.08,1132589
2025-12-16,5.05,5.08,4.89,4.95,1203563
2025-12-17,5.0,5.22,4.97,5.18,1938897
2025-12-18,5.17,5.44,5.13,5.22,1935648
2025-12-19,5.15,5.2,5.06,5.18,1276989
2025-12-22,5.27,5.7,5.26,5.7,3029046
2025-12-23,5.96,5.96,5.64,5.68,3719081
2025-12-24,5.93,5.98,5.73,5.89,3269120
2025-12-25,5.7,5.7,5.45,5.61,2973579
2025-12-26,5.82,6.0,5.74,5.87,3513367
2025-12-29,6.2,6.46,5.96,6.24,6004014
2025-12-30,5.62,6.11,5.62,5.95,3913258
2025-12-31,5.98,6.2,5.82,5.85,3455254
2026-01-05,6.09,6.25,5.96,6.15,3915285
2026-01-06,6.25,6.29,6.05,6.16,3918830
2026-01-07,6.2,6.27,5.93,5.98,3997086
2026-01-08,5.88,5.97,5.76,5.82,2629906
2026-01-09,5.74,5.94,5.74,5.92,1909600
2026-01-12,6.15,6.28,6.08,6.28,4070197
2026-01-13,6.29,6.73,6.29,6.55,4278640
2026-01-14,6.7,7.15,6.66,7.05,4967048
2026-01-15,7.13,7.44,6.78,7.16,5111635
2026-01-16,7.0,7.7,6.96,7.28,4310668
2026-01-19,7.37,7.47,6.91,7.08,3017472
2026-01-20,7.15,7.79,6.83,7.79,5703436
2026-01-21,7.95,8.57,7.95,8.57,4950559
2026-01-22,8.25,9.43,8.2,9.43,6168018
2026-01-23,10.37,10.37,9.81,10.37,3037856
2026-01-26,10.97,11.41,10.83,11.41,6296080
2026-01-27,11.41,12.55,10.8,12.55,7454592
2026-01-28,12.57,13.81,12.57,13.81,4015572
2026-01-29,15.19,15.19,14.02,15.19,6340011
2026-01-30,13.67,13.67,13.67,13.67,884244
2026-02-02,12.3,12.3,12.3,12.3,91835
2026-02-03,11.07,11.07,11.07,11.07,457337
2026-02-04,10.3,12.0,10.3,11.36,6519729
2026-02-05,10.43,10.76,10.22,10.22,3078558
2026-02-06,9.2,10.21,9.2,9.6,4575662
2026-02-09,9.8,10.5,9.62,10.37,4775208
2026-02-10,10.1,10.26,9.8,9.81,3141899
2026-02-11,9.72,9.94,9.68,9.77,1937243
2026-02-12,9.68,9.75,9.35,9.41,2040493
2026-02-13,8.98,9.68,8.98,9.47,2298910
2026-02-24,10.08,10.42,9.99,10.42,2797122
2026-02-25,10.65,10.95,10.42,10.72,4415632
2026-02-26,10.8,10.93,10.4,10.47,2654974
2026-02-27,10.46,10.76,10.36,10.7,2630405
2026-03-02,11.55,11.77,10.73,11.77,5197416
2026-03-03,11.2,11.39,10.6,10.62,3740393
2026-03-04,9.75,10.54,9.75,10.14,2204228
2026-03-05,10.34,10.4,9.92,10.04,1725642
2026-03-06,9.88,10.2,9.77,10.05,1436555
2026-03-09,9.8,10.04,9.51,9.92,1678738
2026-03-10,10.16,10.25,9.99,10.11,1492570
2026-03-11,10.13,10.18,9.76,9.82,1398717
2026-03-12,9.66,9.78,9.41,9.53,1395296
2026-03-13,9.43,9.55,9.03,9.06,1696605
2026-03-16,8.88,9.04,8.6,8.85,1718306
2026-03-17,9.0,9.05,8.77,8.78,1202285
2026-03-18,8.77,8.91,8.6,8.81,1067890
2026-03-19,8.56,8.68,8.2,8.24,1451886
2026-03-20,8.35,8.53,8.1,8.13,1294880
2026-03-23,7.8,8.0,7.46,7.49,1896174
2026-03-24,7.87,8.0,7.59,7.87,1811179
2026-03-25,8.3,8.36,8.07,8.12,2059125
2026-03-26,8.1,8.2,7.86,7.9,1242904
2026-03-27,7.76,8.07,7.75,8.03,1152054
2026-03-30,8.0,8.22,7.92,8.18,1139834
2026-03-31,8.28,8.47,8.08,8.12,1475628
2026-04-01,8.34,8.36,7.97,8.08,1278800
2026-04-02,8.0,8.0,7.78,7.89,1184257
2026-04-03,7.93,7.95,7.67,7.74,598823
2026-04-07,7.74,7.87,7.72,7.83,623591
2026-04-08,8.16,8.59,8.13,8.54,2465495
2026-04-09,8.14,8.25,7.96,8.13,1845492
2026-04-10,8.25,8.26,8.03,8.04,1168619
2026-04-13,7.94,8.09,7.91,8.02,870187
2026-04-14,8.12,8.17,7.95,8.04,869636
2026-04-15,8.2,8.34,7.87,7.9,1785374
2026-04-16,7.95,8.05,7.85,8.04,1126655
2026-04-17,7.95,8.13,7.93,8.06,954921
2026-04-20,8.07,8.29,8.07,8.16,1164991
2026-04-21,8.15,8.18,8.0,8.08,732455
2026-04-22,8.0,8.24,7.91,8.22,1163124
2026-04-23,8.21,8.27,7.65,7.76,1948147
2026-04-24,7.62,7.71,7.48,7.67,895098
2026-04-27,7.6,7.7,7.54,7.63,610627
2026-04-28,7.6,7.61,7.38,7.46,770162
2026-04-29,7.38,7.68,7.37,7.66,884741
2026-04-30,7.6,7.73,7.48,7.63,797298
2026-05-06,7.67,8.05,7.67,7.99,1535279
2026-05-07,8.18,8.23,7.89,8.03,1324227
2026-05-08,8.01,8.2,7.96,8.11,1458331
2026-05-11,8.1,8.2,7.97,8.05,1301953
2026-05-12,8.44,8.54,7.86,7.88,2984625
2026-05-13,7.92,8.14,7.68,7.77,1916322
2026-05-14,7.76,7.78,7.48,7.49,1432940
