trade_date,open,high,low,close,volume
2026-03-02,5.659,5.809,5.649,5.779,2279459
2026-03-03,5.779,5.869,5.749,5.789,2285145
2026-03-04,5.769,5.809,5.689,5.779,1758373
2026-03-05,5.819,5.859,5.749,5.849,1539518
2026-03-06,5.849,5.879,5.809,5.879,1200472
2026-03-09,5.839,5.949,5.829,5.919,1962602
2026-03-10,5.929,5.929,5.819,5.859,1637074
2026-03-11,5.859,5.949,5.849,5.909,1756422
2026-03-12,5.919,5.919,5.869,5.909,1418299
2026-03-13,5.889,6.109,5.889,6.089,4059052
2026-03-16,6.089,6.169,6.019,6.019,2370208
2026-03-17,6.029,6.069,5.999,6.009,1303074
2026-03-18,6.009,6.039,5.959,5.979,1239776
2026-03-19,5.959,6.049,5.929,6.019,1741640
2026-03-20,6.009,6.029,5.839,5.849,2152698
2026-03-23,5.789,5.809,5.669,5.699,2415872
2026-03-24,5.729,5.779,5.659,5.759,1427577
2026-03-25,5.709,5.769,5.709,5.739,1164842
2026-03-26,5.739,5.759,5.629,5.639,1355064
2026-03-27,5.609,5.639,5.589,5.609,1090484
2026-03-30,5.579,5.599,5.499,5.569,1480194
2026-03-31,5.569,5.649,5.569,5.579,1105855
2026-04-01,5.619,5.629,5.579,5.599,847893
2026-04-02,5.599,5.609,5.539,5.589,912328
2026-04-03,5.579,5.619,5.549,5.609,842778
2026-04-07,5.609,5.679,5.589,5.659,852534
2026-04-08,5.689,5.709,5.639,5.699,1151257
2026-04-09,5.679,5.689,5.619,5.649,957723
2026-04-10,5.659,5.739,5.649,5.699,1335241
2026-04-13,5.689,5.729,5.649,5.709,926686
2026-04-14,5.709,5.719,5.669,5.699,705897
2026-04-15,5.699,5.759,5.679,5.739,988499
2026-04-16,5.739,5.769,5.709,5.759,1156797
2026-04-17,5.759,5.819,5.749,5.779,1105764
2026-04-20,5.789,5.809,5.749,5.749,1104937
2026-04-21,5.749,5.919,5.749,5.909,1816208
2026-04-22,5.879,5.889,5.829,5.839,1016160
2026-04-23,5.839,5.919,5.829,5.869,1276368
2026-04-24,5.759,5.849,5.669,5.819,1421316
2026-04-27,5.809,5.909,5.789,5.899,1011415
2026-04-28,5.889,5.919,5.849,5.889,879201
2026-04-29,5.899,5.969,5.879,5.949,1254401
2026-04-30,5.939,5.989,5.929,5.939,1055808
2026-05-06,5.939,5.959,5.829,5.859,1424294
2026-05-07,5.859,5.909,5.809,5.899,1337887
2026-05-08,5.889,6.019,5.859,5.959,1343860
2026-05-11,5.939,6.079,5.889,6.049,1820100
2026-05-12,6.029,6.099,6.019,6.029,1304209
2026-05-13,6.009,6.139,6.009,6.119,1585676
2026-05-14,6.119,6.209,6.069,6.169,1918965
2026-05-15,6.169,6.329,6.159,6.239,2575556
2026-05-18,6.399,6.869,6.269,6.729,6553756
2026-05-19,6.659,7.299,6.589,7.029,8195957
2026-05-20,6.839,6.869,6.459,6.569,5756863
2026-05-21,6.509,6.559,6.199,6.259,4262262
2026-05-22,6.239,6.279,6.019,6.059,3258415
2026-05-25,6.059,6.069,5.929,6.039,2336529
2026-05-26,6.009,6.099,5.949,5.989,1934975
2026-05-27,5.969,5.979,5.819,5.869,1979952
2026-05-28,5.839,5.899,5.829,5.879,1042579
2026-05-29,5.869,5.979,5.849,5.959,1789507
2026-06-01,5.939,5.979,5.909,5.959,1304696
2026-06-02,5.939,6.089,5.929,6.069,1464018
2026-06-03,6.059,6.119,5.989,6.029,1311743
2026-06-04,6.009,6.039,5.919,5.919,1281993
2026-06-05,5.929,6.099,5.929,6.019,1482556
2026-06-08,5.979,6.139,5.909,6.119,2306155
2026-06-09,6.069,6.129,6.029,6.099,1333205
2026-06-10,6.14,6.37,6.13,6.28,2236942
2026-06-11,6.23,6.33,6.11,6.24,2249474
2026-06-12,6.26,6.27,6.02,6.05,3149842
2026-06-15,6.05,6.1,6.01,6.05,1796114
2026-06-16,6.03,6.05,5.95,5.96,1309547
2026-06-17,5.95,5.97,5.74,5.79,1885372
2026-06-18,5.8,5.84,5.66,5.68,1566172
2026-06-22,5.65,5.72,5.56,5.68,1570705
2026-06-23,5.69,5.75,5.56,5.56,2007085
2026-06-24,5.56,5.59,5.37,5.39,1763054
2026-06-25,5.36,5.43,5.3,5.36,1354645
2026-06-26,5.35,5.37,5.24,5.32,1388736
2026-06-29,5.28,5.37,5.17,5.29,1388670
2026-06-30,5.28,5.32,5.18,5.19,1204625
2026-07-01,5.17,5.3,5.15,5.27,1215229
2026-07-02,5.28,5.45,5.27,5.42,1729414
2026-07-03,5.4,5.49,5.38,5.43,1333510
2026-07-06,5.43,5.61,5.37,5.57,1478821
2026-07-07,5.57,5.61,5.45,5.52,957721
2026-07-08,5.5,5.59,5.45,5.57,864225
2026-07-09,5.55,5.61,5.49,5.57,1079077
2026-07-10,5.55,5.69,5.55,5.64,1182662
2026-07-13,5.6,5.71,5.59,5.71,1235987
2026-07-14,5.69,5.77,5.68,5.75,1136264
2026-07-15,5.72,5.89,5.71,5.88,1233201
2026-07-16,5.88,5.96,5.85,5.89,993755
2026-07-17,5.88,6.02,5.86,6.01,1827640
2026-07-20,6.01,6.24,5.92,6.24,2648299
2026-07-21,6.3,6.3,6.04,6.1,2256634
2026-07-22,6.05,6.06,5.87,6.02,2138608
2026-07-23,6.03,6.1,5.99,6.04,1232725
2026-07-24,6.1,6.18,6.04,6.16,1452208
