trade_date,open,high,low,close,volume
2025-11-24,10.518,10.598,10.418,10.498,83535
2025-11-25,10.508,10.658,10.448,10.568,67855
2025-11-26,10.578,10.638,10.508,10.528,57715
2025-11-27,10.518,10.588,10.468,10.518,40349
2025-11-28,10.528,10.598,10.478,10.598,44273
2025-12-01,10.628,10.748,10.588,10.728,78180
2025-12-02,10.708,10.718,10.608,10.648,43175
2025-12-03,10.648,10.728,10.618,10.718,40919
2025-12-04,10.738,10.858,10.678,10.728,52582
2025-12-05,10.678,10.748,10.618,10.738,49212
2025-12-08,10.748,10.778,10.658,10.728,62693
2025-12-09,10.708,10.768,10.628,10.638,44065
2025-12-10,10.598,10.788,10.588,10.748,53499
2025-12-11,10.728,10.778,10.628,10.758,70458
2025-12-12,10.758,10.808,10.608,10.618,74477
2025-12-15,10.598,10.778,10.578,10.748,54312
2025-12-16,10.738,10.768,10.628,10.688,47956
2025-12-17,10.648,10.728,10.608,10.708,52846
2025-12-18,10.658,10.848,10.628,10.708,81094
2025-12-19,10.708,10.968,10.688,10.968,88645
2025-12-22,10.968,11.058,10.868,10.978,69215
2025-12-23,10.978,11.058,10.848,10.898,61568
2025-12-24,10.858,10.918,10.838,10.878,51676
2025-12-25,10.878,11.018,10.878,10.918,57283
2025-12-26,10.948,10.948,10.818,10.838,54786
2025-12-29,10.868,10.878,10.588,10.598,79549
2025-12-30,10.578,10.658,10.508,10.568,57295
2025-12-31,10.548,10.618,10.528,10.548,38498
2026-01-05,10.558,10.598,10.488,10.558,77381
2026-01-06,10.548,10.818,10.548,10.818,108856
2026-01-07,10.838,10.908,10.778,10.798,71825
2026-01-08,10.808,10.868,10.748,10.758,62200
2026-01-09,10.788,10.858,10.728,10.818,52091
2026-01-12,10.818,10.918,10.768,10.918,76072
2026-01-13,10.908,11.058,10.878,10.978,98161
2026-01-14,10.928,11.098,10.788,10.898,99076
2026-01-15,10.908,11.098,10.858,11.028,65727
2026-01-16,11.048,11.098,10.958,11.048,65268
2026-01-19,11.128,11.228,11.068,11.218,70951
2026-01-20,11.238,11.348,11.178,11.338,76156
2026-01-21,11.298,11.368,11.248,11.278,70007
2026-01-22,11.268,11.378,11.248,11.348,58888
2026-01-23,11.378,11.418,11.258,11.278,66324
2026-01-26,11.328,11.358,11.088,11.318,102899
2026-01-27,11.298,11.368,11.178,11.228,70050
2026-01-28,11.248,11.328,11.198,11.218,54857
2026-01-29,11.218,11.358,11.188,11.308,74496
2026-01-30,11.258,11.408,11.198,11.378,70005
2026-02-02,11.328,11.338,10.988,10.988,128376
2026-02-03,11.128,11.188,10.938,11.038,76938
2026-02-04,11.018,11.288,10.998,11.258,80232
2026-02-05,11.228,11.318,11.138,11.248,61881
2026-02-06,11.198,11.308,11.158,11.208,53190
2026-02-09,11.288,11.308,11.188,11.208,58550
2026-02-10,11.238,11.238,11.108,11.168,51152
2026-02-11,11.208,11.288,11.178,11.228,56838
2026-02-12,11.208,11.468,11.208,11.368,83843
2026-02-13,11.488,11.558,10.868,10.868,184509
2026-02-24,11.068,11.378,11.068,11.328,172625
2026-02-25,11.358,11.588,11.298,11.458,140875
2026-02-26,11.448,11.708,11.448,11.618,114795
2026-02-27,11.618,11.998,11.618,11.918,151329
2026-03-02,12.378,12.378,11.778,11.868,254569
2026-03-03,11.868,13.118,11.868,13.118,598371
2026-03-04,13.188,13.198,11.748,11.948,571801
2026-03-05,11.788,11.858,11.518,11.638,323780
2026-03-06,11.588,11.828,11.348,11.738,186831
2026-03-09,11.748,12.058,11.398,11.478,242963
2026-03-10,11.388,11.718,11.388,11.518,176360
2026-03-11,11.518,11.568,11.268,11.418,131061
2026-03-12,11.488,11.548,11.368,11.488,120051
2026-03-13,11.438,11.648,11.398,11.468,116591
2026-03-16,11.508,11.678,11.438,11.658,133443
2026-03-17,11.578,11.788,11.558,11.678,159847
2026-03-18,11.638,11.878,11.528,11.798,149602
2026-03-19,11.678,11.728,11.408,11.458,116747
2026-03-20,11.528,11.628,11.288,11.288,124021
2026-03-23,11.228,11.228,10.698,10.788,143447
2026-03-24,10.948,11.288,10.828,11.238,125572
2026-03-25,11.338,11.488,11.168,11.398,87061
2026-03-26,11.418,11.688,11.378,11.518,87247
2026-03-27,11.398,11.518,11.308,11.468,76965
2026-03-30,11.388,11.478,11.278,11.438,58309
2026-03-31,11.428,11.488,11.048,11.138,108135
2026-04-01,11.948,12.318,11.948,12.318,189067
2026-04-02,12.178,12.658,12.088,12.548,544000
2026-04-03,12.548,12.838,12.358,12.378,275183
2026-04-07,12.378,12.518,12.288,12.368,194152
2026-04-08,12.318,12.678,12.198,12.588,216324
2026-04-09,12.458,12.688,12.458,12.498,144374
2026-04-10,12.688,12.718,12.508,12.578,130720
2026-04-13,12.488,12.618,12.268,12.518,140654
2026-04-14,12.568,12.688,12.168,12.248,137557
2026-04-15,12.318,12.348,12.128,12.288,85495
2026-04-16,12.288,12.298,12.048,12.158,109508
2026-04-17,12.158,12.188,12.018,12.088,78680
2026-04-20,12.098,12.498,12.048,12.368,135430
2026-04-21,12.358,12.538,12.248,12.528,102626
2026-04-22,12.518,12.638,12.388,12.458,84047
2026-04-23,12.398,12.438,12.248,12.298,77926
2026-04-24,12.238,12.258,11.788,11.948,123053
2026-04-27,11.948,12.098,11.798,11.798,78076
2026-04-28,11.848,11.958,11.628,11.738,77730
2026-04-29,11.758,11.928,11.698,11.898,87478
2026-04-30,11.778,11.828,11.318,11.498,137349
2026-05-06,11.578,11.778,11.538,11.658,111691
2026-05-07,11.728,11.768,11.548,11.658,80366
2026-05-08,11.598,11.958,11.598,11.888,103336
2026-05-11,11.848,11.908,11.588,11.718,113398
2026-05-12,11.728,11.788,11.598,11.618,71828
2026-05-13,11.628,11.718,11.568,11.638,64251
2026-05-14,11.678,11.868,11.588,11.738,112352
2026-05-15,11.718,11.718,11.248,11.288,116271
2026-05-18,11.288,11.328,11.098,11.168,75757
2026-05-19,11.178,11.278,11.068,11.148,73803
2026-05-20,11.088,11.178,10.998,11.138,60124
2026-05-21,11.148,11.488,11.028,11.038,97595
2026-05-22,11.078,11.228,10.918,11.078,64204
2026-05-25,11.078,11.358,10.998,11.258,94323
2026-05-26,11.178,11.308,11.028,11.158,67279
2026-05-27,11.078,11.148,10.848,10.878,67802
2026-05-28,10.838,10.968,10.588,10.728,62588
2026-05-29,10.758,10.868,10.708,10.778,54399
