symbol,name,timestamp,trade_date,trade_time,open,high,low,close,volume,amount
002043.SZ,兔 宝 宝,1775491200000,2026-04-07,2026-04-07 00:00:00,13.82,14.06,13.49,13.97,111991,156709405.0
002043.SZ,兔 宝 宝,1775577600000,2026-04-08,2026-04-08 00:00:00,14.120000000000001,14.27,13.74,14.17,135225,191873723.0
002043.SZ,兔 宝 宝,1775664000000,2026-04-09,2026-04-09 00:00:00,14.07,14.1,13.25,13.61,198020,271606882.0
002043.SZ,兔 宝 宝,1775750400000,2026-04-10,2026-04-10 00:00:00,13.66,14.0,13.49,13.85,97663,136896548.0
002043.SZ,兔 宝 宝,1776009600000,2026-04-13,2026-04-13 00:00:00,13.780000000000001,13.98,13.68,13.790000000000001,62154,87182433.0
002043.SZ,兔 宝 宝,1776096000000,2026-04-14,2026-04-14 00:00:00,13.780000000000001,14.14,13.77,14.06,60659,85673989.0
002043.SZ,兔 宝 宝,1776182400000,2026-04-15,2026-04-15 00:00:00,14.030000000000001,14.59,14.0,14.3,90254,130623890.0
002043.SZ,兔 宝 宝,1776268800000,2026-04-16,2026-04-16 00:00:00,14.290000000000001,14.47,14.120000000000001,14.23,65652,95062796.0
002043.SZ,兔 宝 宝,1776355200000,2026-04-17,2026-04-17 00:00:00,14.280000000000001,14.540000000000001,13.96,14.36,75134,108949529.0
002043.SZ,兔 宝 宝,1776614400000,2026-04-20,2026-04-20 00:00:00,14.290000000000001,14.52,14.0,14.120000000000001,133543,192029978.0
002043.SZ,兔 宝 宝,1776700800000,2026-04-21,2026-04-21 00:00:00,14.07,14.55,14.07,14.42,89289,130165749.0
002043.SZ,兔 宝 宝,1776787200000,2026-04-22,2026-04-22 00:00:00,14.38,14.52,13.450000000000001,13.72,133472,185758291.0
002043.SZ,兔 宝 宝,1776873600000,2026-04-23,2026-04-23 00:00:00,13.700000000000001,13.77,13.38,13.47,92116,126724777.0
002043.SZ,兔 宝 宝,1776960000000,2026-04-24,2026-04-24 00:00:00,13.43,13.71,13.41,13.48,63736,87379165.0
002043.SZ,兔 宝 宝,1777219200000,2026-04-27,2026-04-27 00:00:00,13.52,13.870000000000001,13.39,13.42,88969,122544011.0
002043.SZ,兔 宝 宝,1777305600000,2026-04-28,2026-04-28 00:00:00,13.370000000000001,13.92,13.370000000000001,13.8,85073,118298720.0
002043.SZ,兔 宝 宝,1777392000000,2026-04-29,2026-04-29 00:00:00,14.01,14.76,13.92,14.700000000000001,141683,207056005.0
002043.SZ,兔 宝 宝,1777478400000,2026-04-30,2026-04-30 00:00:00,14.66,15.06,14.55,14.65,113107,169355095.0
002043.SZ,兔 宝 宝,1777996800000,2026-05-06,2026-05-06 00:00:00,14.64,15.450000000000001,14.3,15.31,195835,293793716.0
002043.SZ,兔 宝 宝,1778083200000,2026-05-07,2026-05-07 00:00:00,15.34,15.35,14.68,15.030000000000001,111927,169247941.0
002043.SZ,兔 宝 宝,1778169600000,2026-05-08,2026-05-08 00:00:00,15.14,15.47,15.040000000000001,15.27,103322,159721782.0
002043.SZ,兔 宝 宝,1778428800000,2026-05-11,2026-05-11 00:00:00,15.25,16.06,14.92,15.830000000000002,128117,203619233.0
002043.SZ,兔 宝 宝,1778515200000,2026-05-12,2026-05-12 00:00:00,15.84,16.21,15.44,16.080000000000002,135723,218059740.0
002043.SZ,兔 宝 宝,1778601600000,2026-05-13,2026-05-13 00:00:00,15.95,15.990000000000002,15.09,15.22,116947,181658490.0
002043.SZ,兔 宝 宝,1778688000000,2026-05-14,2026-05-14 00:00:00,15.21,15.22,14.790000000000001,15.120000000000001,99098,150432739.0
002043.SZ,兔 宝 宝,1778774400000,2026-05-15,2026-05-15 00:00:00,15.0,15.15,14.790000000000001,15.06,60711,92131847.0
002043.SZ,兔 宝 宝,1779033600000,2026-05-18,2026-05-18 00:00:00,15.01,15.13,13.540000000000001,13.540000000000001,167661,235001035.0
002043.SZ,兔 宝 宝,1779120000000,2026-05-19,2026-05-19 00:00:00,13.32,13.71,13.15,13.57,124146,170360589.0
002043.SZ,兔 宝 宝,1779206400000,2026-05-20,2026-05-20 00:00:00,13.48,13.59,13.030000000000001,13.49,120199,161940902.0
002043.SZ,兔 宝 宝,1779292800000,2026-05-21,2026-05-21 00:00:00,13.49,13.61,12.93,13.01,105738,141807270.0
