trade_date,open,high,low,close,volume
2025-11-19,36.41,37.91,34.19,37.82,2506525
2025-11-20,37.44,38.5,34.02,34.02,2230402
2025-11-21,32.13,34.7,31.8,31.9,2185661
2025-11-24,32.23,32.36,30.31,30.92,1863539
2025-11-25,31.5,33.58,30.5,33.18,2158017
2025-11-26,33.3,33.52,31.8,32.19,1522976
2025-11-27,31.83,33.54,31.73,32.19,1574952
2025-11-28,31.6,34.49,31.5,34.35,1981615
2025-12-01,34.37,36.79,33.96,34.3,2186436
2025-12-02,33.13,33.95,32.58,32.77,1310414
2025-12-03,32.76,33.76,31.3,31.81,1257703
2025-12-04,31.72,32.42,31.33,31.54,874434
2025-12-05,31.19,31.68,30.65,30.76,1005844
2025-12-08,29.44,31.59,29.44,31.41,1157494
2025-12-09,31.13,32.06,30.6,31.39,858651
2025-12-10,31.41,32.07,30.31,31.25,994107
2025-12-11,31.45,32.99,31.45,31.83,1462928
2025-12-12,32.07,32.4,28.63,29.24,1946323
2025-12-15,28.89,29.73,28.61,29.04,963686
2025-12-16,28.81,29.13,27.45,27.95,1057074
2025-12-17,28.51,30.17,28.25,29.81,1522947
2025-12-18,29.34,29.91,28.3,28.36,1039728
2025-12-19,28.33,29.05,27.92,28.81,887279
2025-12-22,29.03,30.06,29.03,29.35,819791
2025-12-23,29.36,32.31,29.3,32.31,1752559
2025-12-24,32.81,34.73,32.7,33.96,2353680
2025-12-25,33.35,34.74,33.06,33.92,1768407
2025-12-26,34.91,37.33,34.36,36.75,2662762
2025-12-29,35.8,35.8,33.06,33.77,2211969
2025-12-30,32.55,34.77,32.17,33.99,1615900
2025-12-31,33.41,34.69,33.3,33.71,1184143
2026-01-05,34.47,35.29,33.02,34.79,1889843
2026-01-06,35.28,36.15,34.18,34.92,1971075
2026-01-07,34.21,34.77,33.13,33.51,1424929
2026-01-08,33.49,33.89,32.39,32.7,1183271
2026-01-09,32.2,33.38,32.01,32.73,862129
2026-01-12,33.15,33.48,32.1,32.45,1130359
2026-01-13,32.45,33.48,31.8,32.77,1362172
2026-01-14,32.12,32.68,30.98,31.35,1265115
2026-01-15,31.0,33.08,30.91,32.22,1174381
2026-01-16,31.68,32.78,31.47,31.78,841491
2026-01-19,31.25,32.6,31.05,32.0,736483
2026-01-20,32.21,32.4,30.28,30.51,868533
2026-01-21,30.45,31.29,30.32,31.0,558154
2026-01-22,31.0,31.6,30.6,31.11,487847
2026-01-23,31.0,31.51,30.9,31.51,626254
2026-01-26,31.68,31.91,30.6,30.94,679156
2026-01-27,30.92,30.94,28.26,29.26,1046488
2026-01-28,29.09,29.45,28.7,29.06,561414
2026-01-29,28.86,29.29,28.45,28.61,474128
2026-01-30,28.52,28.85,27.8,28.75,553640
2026-02-02,28.44,29.23,28.15,28.15,407092
2026-02-03,28.37,28.95,28.1,28.89,481792
2026-02-04,28.67,28.98,28.22,28.76,357398
2026-02-05,28.6,28.74,27.7,27.84,371683
2026-02-06,27.6,30.3,27.5,29.54,1107524
2026-02-09,29.55,29.9,29.31,29.56,605379
2026-02-10,29.38,29.39,28.62,28.7,382907
2026-02-11,28.71,30.42,28.5,29.99,880750
2026-02-12,29.35,29.86,28.81,29.71,549888
2026-02-13,29.4,30.77,29.4,30.28,590512
2026-02-24,30.7,30.74,29.94,30.2,467461
2026-02-25,30.23,32.3,30.2,31.56,1079225
2026-02-26,32.18,32.18,30.51,30.91,911915
2026-02-27,30.26,30.7,30.2,30.44,447295
2026-03-02,29.55,30.05,28.97,29.12,593811
2026-03-03,29.01,29.77,28.24,28.32,512061
2026-03-04,27.8,29.0,27.8,28.54,323905
2026-03-05,28.98,29.68,28.45,28.65,434525
2026-03-06,28.3,28.81,28.16,28.41,268986
2026-03-09,27.82,28.9,27.28,28.74,458034
2026-03-10,28.9,29.95,28.72,28.97,576862
2026-03-11,28.97,30.48,28.64,30.45,1095548
2026-03-12,30.15,30.6,29.65,30.18,681808
2026-03-13,29.93,31.6,29.92,30.65,929805
2026-03-16,30.01,31.04,29.81,30.35,974380
2026-03-17,29.66,30.1,27.91,28.46,839456
2026-03-18,28.47,28.69,26.69,27.09,786001
2026-03-19,26.68,26.79,25.1,25.46,706662
2026-03-20,25.6,27.45,25.43,25.92,942531
2026-03-23,25.49,26.6,25.32,25.42,570880
2026-03-24,26.02,26.36,24.53,25.93,609143
2026-03-25,25.68,26.44,25.66,26.38,539091
2026-03-26,26.4,28.68,26.3,27.43,1113902
2026-03-27,26.81,28.78,26.72,28.28,992684
2026-03-30,28.26,29.07,27.7,28.65,822092
2026-03-31,28.26,28.68,27.61,27.62,546985
2026-04-01,27.95,28.55,26.83,27.85,649609
2026-04-02,27.57,28.46,27.41,27.57,518746
2026-04-03,27.95,28.25,26.5,26.88,442784
2026-04-07,27.35,27.65,26.85,27.19,357877
2026-04-08,27.6,28.28,27.2,27.98,603556
2026-04-09,27.77,27.92,26.36,27.3,649086
2026-04-10,27.58,28.66,27.3,28.06,942733
2026-04-13,27.7,28.76,27.61,28.47,797195
2026-04-14,28.88,30.68,28.6,30.68,1242615
2026-04-15,30.68,30.89,29.51,29.84,1059563
2026-04-16,30.08,30.55,29.33,29.9,977693
2026-04-17,30.15,30.39,29.33,29.81,705869
2026-04-20,29.8,30.28,29.6,29.92,660288
2026-04-21,30.05,32.18,29.34,31.75,1606788
2026-04-22,31.48,32.1,31.15,31.71,1022983
2026-04-23,31.51,31.67,29.62,29.84,1227351
2026-04-24,30.34,32.84,29.95,32.84,1992115
2026-04-27,33.43,34.69,33.32,34.32,2285323
2026-04-28,33.98,34.2,32.8,33.56,1550031
2026-04-29,33.13,36.1,33.13,35.67,2116764
2026-04-30,35.7,36.49,34.55,36.11,1825695
2026-05-06,35.75,38.8,35.18,37.92,1858054
2026-05-07,37.2,37.84,36.45,37.34,1468894
2026-05-08,36.84,38.08,34.7,34.79,1804389
2026-05-11,34.75,36.12,34.4,35.28,1258951
2026-05-12,35.29,35.85,33.6,34.12,1276510
2026-05-13,34.12,34.38,33.68,34.04,830723
2026-05-14,33.99,34.68,32.95,32.95,965570
2026-05-15,34.92,36.27,34.92,36.27,1543680
2026-05-18,37.02,39.51,37.02,37.59,2897657
2026-05-19,36.82,37.79,35.84,36.98,1757476
2026-05-20,36.5,40.69,36.4,40.69,2064934
2026-05-21,41.69,43.89,40.68,40.81,2896919
2026-05-22,41.02,43.4,40.24,42.7,2390167
2026-05-25,42.44,42.44,38.43,38.43,2143477
2026-05-26,37.68,39.18,35.4,36.28,2282667
2026-05-27,36.03,37.28,35.56,35.79,1527389
2026-05-28,35.91,36.33,34.08,35.12,1255655
2026-05-29,35.01,35.1,33.35,33.7,1116151
2026-06-01,33.77,35.67,33.77,34.42,1264696
2026-06-02,34.46,34.82,32.15,33.1,1053005
2026-06-03,33.01,33.8,32.46,33.27,796495
2026-06-04,32.85,33.11,32.28,32.76,672603
2026-06-05,32.23,34.15,31.56,33.2,1265234
2026-06-08,31.82,34.79,31.82,33.63,1299243
2026-06-09,33.63,34.51,31.7,33.94,1466653
2026-06-10,33.2,35.34,33.05,34.72,1551577
2026-06-11,35.5,38.19,34.74,38.19,2171712
2026-06-12,38.0,40.1,36.67,39.67,2708380
2026-06-15,39.28,41.0,37.81,40.14,2261286
2026-06-16,39.0,41.5,38.51,39.33,2133238
2026-06-17,38.0,38.98,37.37,38.47,1744181
2026-06-18,38.14,39.04,37.07,38.78,1799121
2026-06-22,39.01,42.66,39.01,42.66,1937504
2026-06-23,43.0,44.95,41.58,41.8,2524812
2026-06-24,41.8,44.55,39.8,44.25,2246568
2026-06-25,43.54,45.96,43.25,43.79,2027321
